mlcq_repo,github_repo,commit_esperado,commit_clonado,junit,status,linhas_bytestsmells,linhas_byclasstest,segundos,detalhe
spring-projects/spring-xd,test-smells-spring-xd,ec106725c51d245109b2e5055d9f65e43228ecc1,ec106725c51d245109b2e5055d9f65e43228ecc1,JUnit4,OK,3597,334,57,
uber/NullAway,test-smells-NullAway,31a184261daaf05f3d353146f44e8e8f12fd7a4d,31a184261daaf05f3d353146f44e8e8f12fd7a4d,JUnit5,OK,37,7,23,
uber/rave,test-smells-rave,3b59a9cbdbdecb0108831f667ec5ec809c9af0a5,3b59a9cbdbdecb0108831f667ec5ec809c9af0a5,JUnit4,OK,220,7,22,
uber/tchannel-java,test-smells-tchannel-java,f9cc9e2e6af829939612bf37a7bf33e126f771bf,f9cc9e2e6af829939612bf37a7bf33e126f771bf,JUnit4,OK,438,37,23,
uber/uReplicator,test-smells-uReplicator,97868ace4916b206ceed87d77e6db870b6253761,97868ace4916b206ceed87d77e6db870b6253761,JUnit4,OK,519,21,22,
vmware/admiral,test-smells-admiral,e02d0e77f65d0ee3541a378110ecd4233bdb6664,e02d0e77f65d0ee3541a378110ecd4233bdb6664,JUnit4,OK,7161,280,66,
vmware/hillview,test-smells-hillview,b5086fe08f9b5e5e3e6a280b5bbd6955f7e897e2,b5086fe08f9b5e5e3e6a280b5bbd6955f7e897e2,JUnit4,OK,850,65,27,
vmware/xenon,test-smells-xenon,b6fb48b745985af2efc59b7ee0e5e7d69a289fbc,b6fb48b745985af2efc59b7ee0e5e7d69a289fbc,JUnit4,OK,4569,127,62,
yandex/clickhouse-jdbc,test-smells-clickhouse-java,b0f66b311bd94a22bf6208918d438eff9c7d381c,b0f66b311bd94a22bf6208918d438eff9c7d381c,JUnit4,OK,1076,30,46,
yandex/graphouse,test-smells-graphouse,7ba79dd830b7d4a631a15cb8b49f1e8e6ff30fea,7ba79dd830b7d4a631a15cb8b49f1e8e6ff30fea,JUnit4,OK,83,8,23,
apache/bahir-flink,test-smells-bahir-flink,45b6beb522ada24b644e11c470cb743551469ae1,,,TIMEOUT,,,5405,TimeoutError: bytestsmells: nao concluiu em 5400s (ultimo pct=25)
apache/openejb,test-smells-openejb,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,,,TIMEOUT,,,5438,TimeoutError: bytestsmells: nao concluiu em 5400s (ultimo pct=25)
apache/sis,test-smells-sis,002121abc9b9826fbd51fac7150b3ee0c02cc88b,,,TIMEOUT,,,5416,TimeoutError: bytestsmells: nao concluiu em 5400s (ultimo pct=25)
apache/storm,test-smells-storm,dc56e32f3dcdd9396a827a85029d60ed97474786,,,TIMEOUT,,,49820,TimeoutError: bytestsmells: nao concluiu em 5400s (ultimo pct=25)
apache/bahir-flink,test-smells-bahir-flink,45b6beb522ada24b644e11c470cb743551469ae1,,,TIMEOUT,,,608,TimeoutError: bytestsmells: nao concluiu em 600s (ultimo pct=25)
apache/tomee,test-smells-tomee,d21933b313aff812fe5188b57bf572a9ad649148,,,TIMEOUT,,,5430,TimeoutError: bytestsmells: nao concluiu em 5400s (ultimo pct=25)
eclipse/xtext-core,test-smells-xtext-core,e04964e4c2a3e0338c0079bd8333688835e77c31,,,TIMEOUT,,,5417,TimeoutError: bytestsmells: nao concluiu em 5400s (ultimo pct=25)
oracle/visualvm,test-smells-visualvm,d9b10575b53d535e10c6e8c41831ebe38483c65b,,,TIMEOUT,,,5440,TimeoutError: bytestsmells: nao concluiu em 5400s (ultimo pct=25)
spring-projects/spring-boot,test-smells-spring-boot,2225b362991f225e3a93f00e160526d2b8abdfb2,,,TIMEOUT,,,5420,TimeoutError: bytestsmells: nao concluiu em 5400s (ultimo pct=25)
apache/bahir-flink,test-smells-bahir-flink,45b6beb522ada24b644e11c470cb743551469ae1,,,MORTO,,,184,"AnaliseMorta: bytestsmells: analise morreu (pct=25, 0.9s de CPU em 180s, sem thread do JNose)"
spring-projects/spring-framework,test-smells-spring-framework,3a0f309e2c9fdbbf7fb2d348be861528177f8555,,,ERRO,,,300,"ConnectionError: HTTPConnectionPool(host='localhost', port=8080): Max retries exceeded with url: /bytestsmells?4-54.-lvProjetos-0-lkResultado (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=8080): Failed to establish a new connection: [WinError 10061] No connection could be made"
apache/bahir-flink,test-smells-bahir-flink,45b6beb522ada24b644e11c470cb743551469ae1,,,MORTO,,,366,"AnaliseMorta: bytestsmells: analise morreu (pct=25, 2.0s de CPU em 180s, sem thread do JNose)"
apache/bahir-flink,test-smells-bahir-flink,45b6beb522ada24b644e11c470cb743551469ae1,45b6beb522ada24b644e11c470cb743551469ae1,JUnit5,OK,116,23,24,2 arquivo(s) sem classe removido(s)
apache/openejb,test-smells-openejb,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,,,MORTO,,,402,"AnaliseMorta: bytestsmells: analise morreu (pct=25, 0.6s de CPU em 180s, sem thread do JNose)"
apache/openejb,test-smells-openejb,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,,,ERRO,,,30,RuntimeError: nao consegui remover clone anterior: C:\Users\crist\.jnose_projects\test-smells-openejb
apache/sis,test-smells-sis,002121abc9b9826fbd51fac7150b3ee0c02cc88b,,,ERRO,,,30,RuntimeError: nao consegui remover clone anterior: C:\Users\crist\.jnose_projects\test-smells-sis
apache/openejb,test-smells-openejb,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,JUnit4,OK,4489,636,59,4 arquivo(s) sem classe removido(s)
apache/sis,test-smells-sis,002121abc9b9826fbd51fac7150b3ee0c02cc88b,002121abc9b9826fbd51fac7150b3ee0c02cc88b,JUnit4,OK,10023,503,42,2 arquivo(s) sem classe removido(s)
apache/storm,test-smells-storm,dc56e32f3dcdd9396a827a85029d60ed97474786,dc56e32f3dcdd9396a827a85029d60ed97474786,JUnit5,OK,4681,243,42,2 arquivo(s) sem classe removido(s)
apache/tomee,test-smells-tomee,d21933b313aff812fe5188b57bf572a9ad649148,d21933b313aff812fe5188b57bf572a9ad649148,JUnit4,OK,6312,1066,46,4 arquivo(s) sem classe removido(s)
eclipse/xtext-core,test-smells-xtext-core,e04964e4c2a3e0338c0079bd8333688835e77c31,e04964e4c2a3e0338c0079bd8333688835e77c31,JUnit5,OK,7234,429,42,3 arquivo(s) sem classe removido(s)
facebook/buck,test-smells-buck,1bc8d383ea5cb153ca9bf4f2807e6be498648523,1bc8d383ea5cb153ca9bf4f2807e6be498648523,JUnit4,OK,17461,1356,385,4 arquivo(s) sem classe removido(s)
oracle/visualvm,test-smells-visualvm,d9b10575b53d535e10c6e8c41831ebe38483c65b,d9b10575b53d535e10c6e8c41831ebe38483c65b,JUnit4,OK,440,26,65,1 arquivo(s) sem classe removido(s)
spring-projects/spring-boot,test-smells-spring-boot,2225b362991f225e3a93f00e160526d2b8abdfb2,,,MORTO,,,201,"AnaliseMorta: bytestsmells: analise morreu (pct=25, 0.5s de CPU em 180s, sem thread do JNose)"
spring-projects/spring-data-gemfire,test-smells-spring-data-gemfire,bc066c0618a6c470516f9ef6b7c9b1d0d3f7e42f,,,MORTO,,,189,"AnaliseMorta: bytestsmells: analise morreu (pct=25, 1.6s de CPU em 180s, sem thread do JNose)"
spring-projects/spring-framework,test-smells-spring-framework,3a0f309e2c9fdbbf7fb2d348be861528177f8555,3a0f309e2c9fdbbf7fb2d348be861528177f8555,JUnit5,OK,50528,1963,84,8 arquivo(s) sem classe removido(s)
spring-projects/spring-integration,tests-smells-spring-integration,872302de6e98c1fd34e3192d8e4de244008ca857,872302de6e98c1fd34e3192d8e4de244008ca857,JUnit5,OK,18260,950,45,2 arquivo(s) sem classe removido(s)
spring-projects/spring-boot,test-smells-spring-boot,2225b362991f225e3a93f00e160526d2b8abdfb2,2225b362991f225e3a93f00e160526d2b8abdfb2,JUnit5,OK,11848,1410,49,13 arquivo(s) sem classe removido(s)
spring-projects/spring-data-gemfire,test-smells-spring-data-gemfire,bc066c0618a6c470516f9ef6b7c9b1d0d3f7e42f,bc066c0618a6c470516f9ef6b7c9b1d0d3f7e42f,JUnit4,OK,8128,357,45,1 arquivo(s) sem classe removido(s)
