github_repo,production_path,estratos,n_amostras,cs_blob,cs_blob_any,cs_blob_any_major,cs_blob_maioria,cs_blob_sev_media,cs_blob_unanime,cs_blob_sev_max,cs_blob_n_reviews,cs_data_class,cs_data_class_any,cs_data_class_any_major,cs_data_class_maioria,cs_data_class_sev_media,cs_data_class_unanime,cs_data_class_sev_max,cs_data_class_n_reviews,cs_feature_envy,cs_feature_envy_any,cs_feature_envy_any_major,cs_feature_envy_maioria,cs_feature_envy_sev_media,cs_feature_envy_unanime,cs_feature_envy_sev_max,cs_feature_envy_n_reviews,cs_long_method,cs_long_method_any,cs_long_method_any_major,cs_long_method_maioria,cs_long_method_sev_media,cs_long_method_unanime,cs_long_method_sev_max,cs_long_method_n_reviews,n_testes,n_testes_nome_divergente,test_paths,loc_teste,n_metodos_teste,ts_assertion_roulette,ts_conditional_test_logic,ts_dependent_test,ts_duplicate_assert,ts_eager_test,ts_exception_catching_throwing,ts_general_fixture,ts_lazy_test,ts_magic_number_test,ts_mystery_guest,ts_redundant_assertion,ts_resource_optimism,ts_verbose_test,ts_n_distintos,ts_n_total
test-smells-qpid-broker-j,/broker-core/src/main/java/org/apache/qpid/server/queue/QueueEntryImpl.java,disputado,1,,,,,,,,,,,,,,,,,0.6667,1,1,0,0.6667,0,2,6,,,,,,,,,2,0,/broker-core/src/test/java/org/apache/qpid/server/queue/SimpleQueueEntryImplTest.java|/broker-core/src/test/java/org/apache/qpid/server/queue/SortedQueueEntryTest.java,275,13,18,0,0,0,0,0,2,1,18,0,0,0,0,7,39
test-smells-qpid-broker-j,/broker-core/src/main/java/org/apache/qpid/server/util/CachingUUIDFactory.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/broker-core/src/test/java/org/apache/qpid/server/util/CachingUUIDFactoryTest.java,53,3,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2
test-smells-qpid-broker-j,/broker-core/src/main/java/org/apache/qpid/server/util/Strings.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,/broker-core/src/test/java/org/apache/qpid/server/security/auth/sasl/scram/ScramNegotiatorTest.java|/broker-core/src/test/java/org/apache/qpid/server/util/StringsTest.java,566,40,0,0,0,0,2,0,3,3,0,0,0,0,0,3,8
test-smells-qpid-broker-j,/broker-core/src/main/java/org/apache/qpid/server/virtualhost/AbstractVirtualHost.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/broker-core/src/test/java/org/apache/qpid/server/virtualhost/AbstractVirtualHostTest.java,351,14,0,0,0,0,7,1,2,3,0,1,0,1,0,6,15
test-smells-qpid-broker-j,/broker-core/src/main/java/org/apache/qpid/server/virtualhost/SynchronousMessageStoreRecoverer.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.75,1,1,1,1.75,0,3,8,1,0,/broker-core/src/test/java/org/apache/qpid/server/virtualhost/SynchronousMessageStoreRecovererTest.java,495,16,0,0,0,0,0,0,0,3,0,0,0,0,4,2,7
test-smells-qpid-broker-j,/broker-plugins/access-control/src/main/java/org/apache/qpid/server/security/access/config/AclFileParser.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.6667,1,1,1,1.6667,0,3,6,2,0,/broker-plugins/access-control/src/test/java/org/apache/qpid/server/security/access/config/AclFileParserTest.java|/systests/qpid-systests-jms_1.1/src/test/java/org/apache/qpid/systests/jms_1_1/extensions/acl/MessagingACLTest.java,1443,64,12,22,0,0,0,37,0,0,8,0,0,0,5,7,84
test-smells-qpid-broker-j,/broker-plugins/access-control/src/main/java/org/apache/qpid/server/security/access/plugins/AclRule.java,disputado,1,,,,,,,,,0.6667,1,1,0,0.6667,0,2,6,,,,,,,,,,,,,,,,,1,0,/systests/qpid-systests-jms_1.1/src/test/java/org/apache/qpid/systests/jms_1_1/extensions/acl/MessagingACLTest.java,948,38,0,22,0,0,0,28,0,0,0,0,0,0,4,3,54
test-smells-qpid-broker-j,/broker-plugins/amqp-0-10-protocol/src/main/java/org/apache/qpid/server/protocol/v0_10/transport/MessageTransfer.java,positivo_confiavel,1,,,,,,,,,0.8333,1,1,1,0.8333,0,2,6,,,,,,,,,,,,,,,,,6,0,/broker-plugins/amqp-0-10-protocol/src/test/java/org/apache/qpid/server/protocol/v0_10/ServerSessionTest.java|/systests/protocol-tests-amqp-0-10/src/test/java/org/apache/qpid/tests/protocol/v0_10/LargeApplicationHeadersTest.java|/systests/protocol-tests-amqp-0-10/src/test/java/org/apache/qpid/tests/protocol/v0_10/LargeMessageBodyTest.java|/systests/protocol-tests-amqp-0-10/src/test/java/org/apache/qpid/tests/protocol/v0_10/MessageTest.java|/systests/protocol-tests-amqp-0-10/src/test/java/org/apache/qpid/tests/protocol/v0_10/extensions/queue/QueueTest.java|/systests/protocol-tests-amqp-0-10/src/test/java/org/apache/qpid/tests/protocol/v0_10/extensions/transactiontimeout/TransactionTimeoutTest.java,1100,31,23,1,4,0,1,11,0,0,7,0,0,0,9,23,56
test-smells-qpid-broker-j,/broker-plugins/amqp-0-8-protocol/src/main/java/org/apache/qpid/server/protocol/v0_8/AMQTypedValue.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/broker-plugins/amqp-0-8-protocol/src/test/java/org/apache/qpid/server/protocol/v0_8/AMQTypeTest.java,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-qpid-broker-j,/broker-plugins/amqp-1-0-protocol/src/main/java/org/apache/qpid/server/protocol/v1_0/LinkRegistryImpl.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/broker-plugins/amqp-1-0-protocol/src/test/java/org/apache/qpid/server/protocol/v1_0/LinkRegistryTest.java,161,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4
test-smells-qpid-broker-j,/broker-plugins/amqp-1-0-protocol/src/main/java/org/apache/qpid/server/protocol/v1_0/type/ErrorCarryingFrameBody.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/systests/protocol-tests-amqp-1-0/src/test/java/org/apache/qpid/tests/protocol/v1_0/messaging/TransferTest.java,1171,30,39,25,0,1,5,21,1,5,0,0,0,0,15,8,112
test-smells-qpid-broker-j,/perftests/src/main/java/org/apache/qpid/disttest/message/Response.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,3,0,/perftests/src/test/java/org/apache/qpid/disttest/client/ClientTest.java|/perftests/src/test/java/org/apache/qpid/disttest/controller/ControllerTest.java|/perftests/src/test/java/org/apache/qpid/disttest/controller/OrdinaryTestRunnerTest.java,596,44,0,0,0,0,4,4,7,4,0,0,0,0,0,8,19
test-smells-qpid-jms,/qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/ProviderFutureFactory.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,5,0,/qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/ProviderFutureFactoryTest.java|/qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/ProviderFutureTest.java|/qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/WrappedAsyncResultTest.java|/qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/failover/FailoverProviderClosedTest.java|/qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/failover/FailoverProviderTest.java,1056,75,51,4,0,0,37,16,5,19,34,0,0,0,3,23,169
test-smells-qpid-jms,/qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/failover/FailoverProviderFactory.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,0,0,0.5,0,1,4,3,0,/qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/failover/FailoverProviderClosedTest.java|/qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/failover/FiloverProviderFactoryTest.java|/qpid-jms-discovery/src/test/java/org/apache/qpid/jms/provider/discovery/DiscoveryProviderFactoryTest.java,432,41,26,0,0,0,0,0,3,0,9,0,0,0,0,3,38
test-smells-qpid-proton-j,/proton-j/src/main/java/org/apache/qpid/proton/engine/impl/ssl/SslDomainImpl.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/proton-j/src/test/java/org/apache/qpid/proton/engine/impl/ssl/SslDomainImplTest.java,73,3,0,0,0,1,3,0,0,2,0,0,0,0,0,3,6
test-smells-rabbitmq-java-client,/src/main/java/com/rabbitmq/client/impl/AMQChannel.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/src/test/java/com/rabbitmq/client/test/AMQChannelTest.java,180,7,5,0,0,0,2,2,1,6,0,0,0,0,2,6,18
test-smells-rabbitmq-java-client,/src/main/java/com/rabbitmq/tools/jsonrpc/JsonRpcServer.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,1,/src/test/java/com/rabbitmq/client/AbstractJsonRpcTest.java,214,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-rabbitmq-jms-client,/src/main/java/com/rabbitmq/jms/util/AbortableHolder.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,1,/src/test/java/com/rabbitmq/jms/util/TestAbortableHolder.java,168,9,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2
test-smells-ranger,/kms/src/main/java/org/apache/hadoop/crypto/key/RangerKeyStore.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/kms/src/test/java/org/apache/hadoop/crypto/key/kms/TestRangerKeyStore.java,168,15,0,0,0,0,6,0,0,2,0,0,0,0,0,2,8
test-smells-ranger,/security-admin/src/main/java/org/apache/ranger/biz/ServiceDBStore.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,6,0,/security-admin/src/test/java/org/apache/ranger/biz/TestServiceDBStore.java|/security-admin/src/test/java/org/apache/ranger/biz/TestXUserMgr.java|/security-admin/src/test/java/org/apache/ranger/common/TestServiceUtil.java|/security-admin/src/test/java/org/apache/ranger/rest/TestSecurityZoneREST.java|/security-admin/src/test/java/org/apache/ranger/rest/TestServiceREST.java|/security-admin/src/test/java/org/apache/ranger/rest/TestTagREST.java,11978,473,641,0,0,11,45,180,0,78,5,2,2,2,109,30,1075
test-smells-ranger,/security-admin/src/main/java/org/apache/ranger/entity/XXTag.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/security-admin/src/test/java/org/apache/ranger/service/TestRangerTagService.java,149,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-ranger,/security-admin/src/main/java/org/apache/ranger/service/AbstractBaseResourceService.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,3,0,/security-admin/src/test/java/org/apache/ranger/service/TestXGroupService.java|/security-admin/src/test/java/org/apache/ranger/service/TestXGroupUserService.java|/security-admin/src/test/java/org/apache/ranger/service/TestXPermMapService.java,550,64,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
test-smells-rave,/rave/src/main/java/com/uber/rave/RaveError.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,2,0,/rave/src/test/java/com/uber/rave/RaveUnitTest.java|/rave/src/test/java/com/uber/rave/ValidationIgnoreTest.java,694,72,73,0,3,37,9,1,0,5,11,0,0,0,0,9,139
test-smells-reactor-core,/reactor-core/src/main/java/reactor/core/publisher/FluxBuffer.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/reactor-core/src/test/java/reactor/core/publisher/FluxBufferTest.java,645,36,26,0,0,7,9,0,0,5,89,0,0,0,2,6,138
test-smells-reactor-core,/reactor-core/src/main/java/reactor/core/publisher/FluxSwitchOnFirst.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/reactor-core/src/test/java/reactor/core/publisher/FluxSwitchOnFirstTest.java,1098,48,20,3,0,0,1,2,0,6,1,0,0,0,1,7,34
test-smells-reactor-core,/reactor-core/src/main/java/reactor/core/publisher/MonoIgnoreElements.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/reactor-core/src/test/java/reactor/core/publisher/MonoIgnoreEmptyTest.java,55,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
test-smells-reactor-core,/reactor-core/src/main/java/reactor/core/publisher/MonoStreamCollector.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/reactor-core/src/test/java/reactor/core/publisher/MonoStreamCollectorTest.java,95,3,6,2,0,2,1,0,0,1,2,0,0,0,0,6,14
test-smells-reactor-core,/reactor-core/src/main/java/reactor/core/publisher/MonoWhen.java,disputado,1,1.0,1,1,0,1.0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/reactor-core/src/test/java/reactor/core/publisher/MonoWhenTest.java,147,13,2,0,0,0,0,0,0,0,1,0,0,0,0,2,3
test-smells-reactor-kafka,/reactor-kafka-samples/src/main/java/reactor/kafka/samples/SampleScenarios.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/reactor-kafka-samples/src/test/java/reactor/kafka/samples/SampleScenariosTest.java,357,21,0,8,0,0,10,0,0,10,0,0,0,0,0,3,28
test-smells-reactor-netty,/src/main/java/reactor/netty/tcp/SslProvider.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,3,0,/src/test/java/reactor/netty/http/HttpTests.java|/src/test/java/reactor/netty/http/client/HttpClientTest.java|/src/test/java/reactor/netty/tcp/SslProviderTests.java,2563,84,13,8,0,0,0,0,0,1,9,3,0,0,6,9,40
test-smells-reddeer,/plugins/org.eclipse.reddeer.eclipse/src/org/eclipse/reddeer/eclipse/jdt/ui/preferences/BuildPathsPropertyPage.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/tests/org.eclipse.reddeer.eclipse.test/src/org/eclipse/reddeer/eclipse/test/jdt/ui/preferences/BuildPathsPropertyPageTest.java,189,17,0,0,2,0,4,0,1,1,1,0,0,0,0,5,9
test-smells-reddeer,/plugins/org.eclipse.reddeer.jface/src/org/eclipse/reddeer/jface/window/Openable.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/tests/org.eclipse.reddeer.jface.test/src/org/eclipse/reddeer/jface/test/window/WindowTest.java,193,14,20,0,0,4,0,0,0,0,2,0,0,0,0,3,26
test-smells-reef,/lang/java/reef-io/src/main/java/org/apache/reef/io/network/util/Utils.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,2,0,/lang/java/reef-io/src/test/java/org/apache/reef/io/network/util/UtilsTest.java|/lang/java/reef-tests/src/test/java/org/apache/reef/tests/TestUtils.java,144,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-reef,/lang/java/reef-wake/wake/src/main/java/org/apache/reef/wake/remote/impl/MultiEncoder.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,2,0,/lang/java/reef-wake/wake/src/test/java/org/apache/reef/wake/test/remote/RemoteTest.java|/lang/java/reef-wake/wake/src/test/java/org/apache/reef/wake/test/remote/SmallMessagesTest.java,409,18,0,3,0,0,0,0,0,0,0,0,0,0,2,4,5
test-smells-rest.li,/d2/src/main/java/com/linkedin/d2/balancer/clients/RewriteLoadBalancerClient.java,disputado,1,,,,,,,,,0.1667,1,0,0,0.1667,0,1,6,,,,,,,,,,,,,,,,,2,0,/d2/src/test/java/com/linkedin/d2/balancer/clients/RewriteLoadBalancerClientTest.java|/d2/src/test/java/com/linkedin/d2/balancer/simple/SimpleLoadBalancerTest.java,1741,37,77,29,3,2,13,12,0,34,42,0,0,0,10,13,222
test-smells-rest.li,/d2/src/main/java/com/linkedin/d2/discovery/stores/zk/SymlinkAwareZooKeeper.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/d2/src/test/java/com/linkedin/d2/discovery/stores/zk/SymlinkAwareZooKeeperTest.java,612,20,0,1,0,0,1,0,0,3,0,0,0,0,9,4,14
test-smells-rest.li,/data/src/main/java/com/linkedin/data/schema/DataSchemaResolver.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,7,0,/data/src/test/java/com/linkedin/data/schema/resolver/TestDataSchemaResolver.java|/data/src/test/java/com/linkedin/data/schema/validator/TestAnyRecordValidator.java|/generator-test/src/test/java/com/linkedin/pegasus/generator/test/pdl/PdlEncoderTest.java|/generator/src/test/java/com/linkedin/pegasus/generator/TestTemplateSpecGenerator.java|/restli-int-test-server/src/test/java/com/linkedin/restli/docgen/TestExamplesGenerator.java|/restli-int-test/src/test/java/com/linkedin/restli/test/TestResourceSchemaToResourceSpecTranslator.java|/restli-tools/src/test/java/com/linkedin/restli/tools/compatibility/TestResourceCompatibilityChecker.java,2961,126,66,24,0,6,11,0,2,7,11,1,0,1,7,22,136
test-smells-rest.li,/r2-core/src/main/java/com/linkedin/r2/caprep/CapRepFilter.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/r2-core/src/test/java/test/r2/caprep/TestCapRepFilter.java,167,5,32,0,0,6,4,0,0,3,24,0,0,0,2,6,71
test-smells-rest.li,/restli-client/src/main/java/com/linkedin/restli/client/BatchCreateRequest.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,3,0,/restli-client/src/test/java/com/linkedin/restli/client/TestClientBuilders.java|/restli-client/src/test/java/com/linkedin/restli/client/TestRestClientRequestBuilder.java|/restli-int-test/src/test/java/com/linkedin/restli/examples/TestCustomTypesClient.java,5568,243,166,15,42,11,0,9,0,0,29,0,0,0,16,15,288
test-smells-rest.li,/restli-client/src/main/java/com/linkedin/restli/client/ForwardingRestClient.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/restli-client/src/test/java/com/linkedin/restli/client/TestForwardingRestClient.java,263,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-rest.li,/restli-int-test-server/src/main/java/com/linkedin/restli/examples/greetings/server/TyperefCustomDoubleAssociationKeyResource.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/restli-int-test/src/test/java/com/linkedin/restli/examples/TestTyperefCustomDoubleAssociationKeyResource.java,113,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
test-smells-rest.li,/restli-server/src/main/java/com/linkedin/restli/internal/server/filter/FilterRequestContextInternalImpl.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,2,0,/restli-server/src/test/java/com/linkedin/restli/internal/server/filter/TestFilterRequestContextInternalImpl.java|/restli-server/src/test/java/com/linkedin/restli/server/test/TestRestLiMethodInvocation.java,5726,195,27,2,0,0,3,6,6,1,2,0,0,0,50,10,97
test-smells-rest.li,/restli-server/src/main/java/com/linkedin/restli/server/RestLiConfig.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,7,2,/restli-int-test-server/src/test/java/com/linkedin/restli/docgen/TestResourceSchemaCollection.java|/restli-int-test/src/test/java/com/linkedin/restli/test/TestCharacterEncoding.java|/restli-server/src/test/java/com/linkedin/restli/internal/server/model/TestRestLiApiBuilder.java|/restli-server/src/test/java/com/linkedin/restli/server/TestAsyncMethodInvocationPlanClass.java|/restli-server/src/test/java/com/linkedin/restli/server/TestRestLiServer.java|/restli-server/src/test/java/com/linkedin/restli/server/mock/TestInjectMockResourceFactory.java|/restli-server/src/test/java/com/linkedin/restli/server/multiplexer/TestMultiplexerRunMode.java,3296,89,32,26,4,4,2,2,1,8,25,0,0,0,24,26,128
test-smells-rest.li,/restli-server/src/main/java/com/linkedin/restli/server/UpdateEntityResponse.java,disputado,1,,,,,,,,,0.6667,1,1,0,0.6667,0,2,6,,,,,,,,,,,,,,,,,2,0,/restli-server/src/test/java/com/linkedin/restli/internal/server/response/TestBatchPartialUpdateResponseBuilder.java|/restli-server/src/test/java/com/linkedin/restli/internal/server/response/TestPartialUpdateResponseBuilder.java,393,12,16,2,0,0,4,2,0,3,4,0,0,0,1,12,32
test-smells-robolectric,/processor/src/main/java/org/robolectric/annotation/processing/generator/ShadowProviderGenerator.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/processor/src/test/java/org/robolectric/annotation/processing/generator/ShadowProviderGeneratorTest.java,71,6,2,0,0,1,0,0,0,0,0,0,0,0,0,2,3
test-smells-robolectric,/resources/src/main/java/org/robolectric/res/android/ResTable_config.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,10,0,/resources/src/test/java/org/robolectric/res/QualifiersTest.java|/resources/src/test/java/org/robolectric/res/StaxValueLoaderTest.java|/resources/src/test/java/org/robolectric/res/android/ConfigDescriptionTest.java|/resources/src/test/java/org/robolectric/res/android/ResTableConfigTest.java|/resources/src/test/java/org/robolectric/res/android/ResTable_configTest.java|/robolectric/src/test/java/org/robolectric/res/DrawableResourceLoaderNoRunnerTest.java|/robolectric/src/test/java/org/robolectric/res/RawResourceLoaderTest.java|/robolectric/src/test/java/org/robolectric/res/ResBundleTest.java|/robolectric/src/test/java/org/robolectric/res/ResourceParserTest.java|/robolectric/src/test/java/org/robolectric/res/StyleResourceLoaderTest.java,1200,130,60,0,8,0,10,2,2,7,19,0,0,0,0,17,108
test-smells-robolectric,/sandbox/src/main/java/org/robolectric/internal/bytecode/ShadowMap.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,2,0,/robolectric/src/test/java/org/robolectric/internal/bytecode/ShadowMapTest.java|/robolectric/src/test/java/org/robolectric/internal/bytecode/ShadowWranglerUnitTest.java,305,47,23,0,0,0,5,0,2,48,1,0,0,0,0,6,79
test-smells-robolectric,/shadows/framework/src/main/java/org/robolectric/android/controller/ContentProviderController.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/robolectric/src/test/java/org/robolectric/android/controller/ContentProviderControllerTest.java,115,13,9,0,0,0,7,0,1,6,0,0,0,0,0,4,23
test-smells-robolectric,/shadows/framework/src/main/java/org/robolectric/shadows/ShadowAccessibilityNodeInfo.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/robolectric/src/test/java/org/robolectric/shadows/ShadowAccessibilityNodeInfoTest.java,207,16,14,0,0,2,10,0,1,6,2,0,0,0,1,7,36
test-smells-robolectric,/shadows/framework/src/main/java/org/robolectric/shadows/ShadowConnectivityManager.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/robolectric/src/test/java/org/robolectric/shadows/ShadowConnectivityManagerTest.java,542,49,32,2,5,11,31,0,2,20,2,0,0,0,0,8,105
test-smells-robolectric,/shadows/framework/src/main/java/org/robolectric/shadows/ShadowIcon.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/robolectric/src/test/java/org/robolectric/shadows/ShadowIconTest.java,58,8,6,0,0,0,4,0,0,1,0,0,0,0,0,3,11
test-smells-robolectric,/shadows/framework/src/main/java/org/robolectric/shadows/ShadowMotionEvent.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,0.3333,1,0,0,0.3333,0,1,6,2,0,/robolectric/src/test/java/org/robolectric/shadows/ShadowMotionEventTest.java|/robolectric/src/test/java/org/robolectric/shadows/VelocityTrackerTest.java,218,22,23,0,0,4,2,0,0,3,18,0,0,0,0,8,50
test-smells-robolectric,/shadows/framework/src/main/java/org/robolectric/shadows/ShadowNfcAdapter.java,positivo_confiavel,1,,,,,,,,,1.1667,1,1,1,1.1667,0,2,6,,,,,,,,,,,,,,,,,1,0,/robolectric/src/test/java/org/robolectric/shadows/ShadowNfcAdapterTest.java,143,14,2,0,0,1,1,0,1,2,0,0,0,0,0,5,7
test-smells-robolectric,/shadows/framework/src/main/java/org/robolectric/shadows/ShadowSettings.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/robolectric/src/test/java/org/robolectric/shadows/ShadowSettingsTest.java,164,22,10,0,0,5,14,0,2,7,18,0,0,0,0,6,56
test-smells-robolectric,/shadows/framework/src/main/java/org/robolectric/shadows/ShadowSliceManager.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/robolectric/src/test/java/org/robolectric/shadows/ShadowSliceManagerTest.java,71,12,0,0,0,0,4,0,1,2,0,0,0,0,0,3,7
test-smells-rocketmq-externals,/rocketmq-console/src/main/java/org/apache/rocketmq/console/service/impl/ConsumerServiceImpl.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.1667,1,1,1,1.1667,0,2,6,1,0,/rocketmq-console/src/test/java/org/apache/rocketmq/console/service/impl/ConsumerServiceImplTest.java,182,13,11,0,7,0,2,0,0,1,1,0,0,0,0,5,22
test-smells-royale-compiler,/compiler/src/main/java/org/apache/royale/compiler/internal/tree/mxml/MXMLXMLListNode.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/compiler/src/test/java/org/apache/royale/compiler/internal/tree/mxml/MXMLXMLListNodeTests.java,108,6,0,0,0,0,0,0,0,0,4,0,0,0,0,1,4
test-smells-sagetv,/java/sage/FFMPEGTranscoder.java,disputado,1,0.5,1,1,0,0.5,0,3,8,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/test/java/sage/FFMPEGTranscoderTest.java,125,3,0,0,0,0,1,1,0,1,0,1,0,1,1,6,6
test-smells-sagetv,/java/sage/LinuxUtils.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.1667,1,1,1,1.1667,0,2,6,1,0,/test/java/sage/LinuxUtilsTest.java,47,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,4
