github_repo,production_path,estratos,n_amostras,cs_blob,cs_blob_any,cs_blob_any_major,cs_blob_maioria,cs_blob_sev_media,cs_blob_unanime,cs_blob_sev_max,cs_blob_n_reviews,cs_data_class,cs_data_class_any,cs_data_class_any_major,cs_data_class_maioria,cs_data_class_sev_media,cs_data_class_unanime,cs_data_class_sev_max,cs_data_class_n_reviews,cs_feature_envy,cs_feature_envy_any,cs_feature_envy_any_major,cs_feature_envy_maioria,cs_feature_envy_sev_media,cs_feature_envy_unanime,cs_feature_envy_sev_max,cs_feature_envy_n_reviews,cs_long_method,cs_long_method_any,cs_long_method_any_major,cs_long_method_maioria,cs_long_method_sev_media,cs_long_method_unanime,cs_long_method_sev_max,cs_long_method_n_reviews,n_testes,n_testes_nome_divergente,test_paths,loc_teste,n_metodos_teste,ts_assertion_roulette,ts_conditional_test_logic,ts_dependent_test,ts_duplicate_assert,ts_eager_test,ts_exception_catching_throwing,ts_general_fixture,ts_lazy_test,ts_magic_number_test,ts_mystery_guest,ts_redundant_assertion,ts_resource_optimism,ts_verbose_test,ts_n_distintos,ts_n_total
test-smells-qpid-broker-j,/broker-core/src/main/java/org/apache/qpid/server/virtualhost/SynchronousMessageStoreRecoverer.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.75,1,1,1,1.75,0,3,8,1,0,/broker-core/src/test/java/org/apache/qpid/server/virtualhost/SynchronousMessageStoreRecovererTest.java,495,16,0,0,0,0,0,0,0,3,0,0,0,0,4,2,7
test-smells-qpid-broker-j,/broker-plugins/access-control/src/main/java/org/apache/qpid/server/security/access/config/AclFileParser.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.6667,1,1,1,1.6667,0,3,6,1,0,/broker-plugins/access-control/src/test/java/org/apache/qpid/server/security/access/config/AclFileParserTest.java,495,26,12,0,0,0,0,9,0,0,8,0,0,0,1,4,30
test-smells-qpid-jms,/qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/ProviderFutureFactory.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/qpid-jms-client/src/test/java/org/apache/qpid/jms/provider/ProviderFutureFactoryTest.java,105,6,7,0,0,0,4,2,0,2,0,0,0,0,0,4,15
test-smells-qpid-proton-j,/proton-j/src/main/java/org/apache/qpid/proton/engine/impl/ssl/SslDomainImpl.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/proton-j/src/test/java/org/apache/qpid/proton/engine/impl/ssl/SslDomainImplTest.java,73,3,0,0,0,1,3,0,0,2,0,0,0,0,0,3,6
test-smells-rabbitmq-java-client,/src/main/java/com/rabbitmq/client/Connection.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/src/test/java/com/rabbitmq/client/test/ConnectionTest.java,132,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
test-smells-rabbitmq-java-client,/src/main/java/com/rabbitmq/client/impl/AMQChannel.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/src/test/java/com/rabbitmq/client/test/AMQChannelTest.java,180,7,5,0,0,0,2,2,1,6,0,0,0,0,2,6,18
test-smells-ranger,/kms/src/main/java/org/apache/hadoop/crypto/key/RangerKeyStore.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/kms/src/test/java/org/apache/hadoop/crypto/key/kms/TestRangerKeyStore.java,168,15,0,0,0,0,6,0,0,2,0,0,0,0,0,2,8
test-smells-ranger,/security-admin/src/main/java/org/apache/ranger/biz/ServiceDBStore.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/security-admin/src/test/java/org/apache/ranger/biz/TestServiceDBStore.java,2415,70,87,0,0,0,2,0,0,6,1,0,0,0,13,5,109
test-smells-reactor-core,/reactor-core/src/main/java/reactor/core/publisher/FluxBuffer.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/reactor-core/src/test/java/reactor/core/publisher/FluxBufferTest.java,645,36,26,0,0,7,9,0,0,5,89,0,0,0,2,6,138
test-smells-reactor-core,/reactor-core/src/main/java/reactor/core/publisher/FluxSwitchOnFirst.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/reactor-core/src/test/java/reactor/core/publisher/FluxSwitchOnFirstTest.java,1098,48,20,3,0,0,1,2,0,6,1,0,0,0,1,7,34
test-smells-reactor-core,/reactor-core/src/main/java/reactor/core/publisher/MonoStreamCollector.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/reactor-core/src/test/java/reactor/core/publisher/MonoStreamCollectorTest.java,95,3,6,2,0,2,1,0,0,1,2,0,0,0,0,6,14
test-smells-reactor-core,/reactor-core/src/main/java/reactor/core/publisher/MonoWhen.java,disputado,1,1.0,1,1,0,1.0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/reactor-core/src/test/java/reactor/core/publisher/MonoWhenTest.java,147,13,2,0,0,0,0,0,0,0,1,0,0,0,0,2,3
test-smells-reactor-kafka,/reactor-kafka-samples/src/main/java/reactor/kafka/samples/SampleScenarios.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/reactor-kafka-samples/src/test/java/reactor/kafka/samples/SampleScenariosTest.java,357,21,0,8,0,0,10,0,0,10,0,0,0,0,0,3,28
test-smells-reactor-netty,/src/main/java/reactor/netty/tcp/SslProvider.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/src/test/java/reactor/netty/tcp/SslProviderTests.java,137,11,9,6,0,0,0,0,0,1,3,0,0,0,0,4,19
test-smells-reddeer,/plugins/org.eclipse.reddeer.eclipse/src/org/eclipse/reddeer/eclipse/jdt/ui/preferences/BuildPathsPropertyPage.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/tests/org.eclipse.reddeer.eclipse.test/src/org/eclipse/reddeer/eclipse/test/jdt/ui/preferences/BuildPathsPropertyPageTest.java,189,17,0,0,2,0,4,0,1,1,1,0,0,0,0,5,9
test-smells-reef,/lang/java/reef-io/src/main/java/org/apache/reef/io/network/util/Utils.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,2,0,/lang/java/reef-io/src/test/java/org/apache/reef/io/network/util/UtilsTest.java|/lang/java/reef-tests/src/test/java/org/apache/reef/tests/TestUtils.java,144,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-rest.li,/d2/src/main/java/com/linkedin/d2/balancer/clients/RewriteLoadBalancerClient.java,disputado,1,,,,,,,,,0.1667,1,0,0,0.1667,0,1,6,,,,,,,,,,,,,,,,,1,0,/d2/src/test/java/com/linkedin/d2/balancer/clients/RewriteLoadBalancerClientTest.java,222,9,26,0,3,0,5,0,0,4,0,0,0,0,1,5,39
test-smells-rest.li,/d2/src/main/java/com/linkedin/d2/discovery/stores/zk/SymlinkAwareZooKeeper.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/d2/src/test/java/com/linkedin/d2/discovery/stores/zk/SymlinkAwareZooKeeperTest.java,612,20,0,1,0,0,1,0,0,3,0,0,0,0,9,4,14
test-smells-rest.li,/data/src/main/java/com/linkedin/data/schema/DataSchemaResolver.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/data/src/test/java/com/linkedin/data/schema/resolver/TestDataSchemaResolver.java,641,16,10,5,0,0,0,0,0,2,0,1,0,1,1,6,20
test-smells-rest.li,/r2-core/src/main/java/com/linkedin/r2/caprep/CapRepFilter.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/r2-core/src/test/java/test/r2/caprep/TestCapRepFilter.java,167,5,32,0,0,6,4,0,0,3,24,0,0,0,2,6,71
test-smells-rest.li,/restli-client/src/main/java/com/linkedin/restli/client/ForwardingRestClient.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/restli-client/src/test/java/com/linkedin/restli/client/TestForwardingRestClient.java,263,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-rest.li,/restli-int-test-server/src/main/java/com/linkedin/restli/examples/greetings/server/TyperefCustomDoubleAssociationKeyResource.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/restli-int-test/src/test/java/com/linkedin/restli/examples/TestTyperefCustomDoubleAssociationKeyResource.java,113,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
test-smells-rest.li,/restli-server/src/main/java/com/linkedin/restli/internal/server/filter/FilterRequestContextInternalImpl.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/restli-server/src/test/java/com/linkedin/restli/internal/server/filter/TestFilterRequestContextInternalImpl.java,195,8,17,0,0,0,3,0,0,1,0,0,0,0,1,4,22
test-smells-robolectric,/processor/src/main/java/org/robolectric/annotation/processing/generator/ShadowProviderGenerator.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/processor/src/test/java/org/robolectric/annotation/processing/generator/ShadowProviderGeneratorTest.java,71,6,2,0,0,1,0,0,0,0,0,0,0,0,0,2,3
test-smells-robolectric,/resources/src/main/java/org/robolectric/res/android/ResTable_config.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/resources/src/test/java/org/robolectric/res/android/ResTable_configTest.java,45,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
test-smells-robolectric,/sandbox/src/main/java/org/robolectric/internal/bytecode/ShadowMap.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/robolectric/src/test/java/org/robolectric/internal/bytecode/ShadowMapTest.java,116,28,5,0,0,0,5,0,0,48,1,0,0,0,0,4,59
test-smells-robolectric,/shadows/framework/src/main/java/org/robolectric/android/controller/ContentProviderController.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/robolectric/src/test/java/org/robolectric/android/controller/ContentProviderControllerTest.java,115,13,9,0,0,0,7,0,1,6,0,0,0,0,0,4,23
test-smells-robolectric,/shadows/framework/src/main/java/org/robolectric/shadows/ShadowAccessibilityNodeInfo.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/robolectric/src/test/java/org/robolectric/shadows/ShadowAccessibilityNodeInfoTest.java,207,16,14,0,0,2,10,0,1,6,2,0,0,0,1,7,36
test-smells-robolectric,/shadows/framework/src/main/java/org/robolectric/shadows/ShadowConnectivityManager.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/robolectric/src/test/java/org/robolectric/shadows/ShadowConnectivityManagerTest.java,542,49,32,2,5,11,31,0,2,20,2,0,0,0,0,8,105
test-smells-robolectric,/shadows/framework/src/main/java/org/robolectric/shadows/ShadowIcon.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/robolectric/src/test/java/org/robolectric/shadows/ShadowIconTest.java,58,8,6,0,0,0,4,0,0,1,0,0,0,0,0,3,11
test-smells-robolectric,/shadows/framework/src/main/java/org/robolectric/shadows/ShadowMotionEvent.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,0.3333,1,0,0,0.3333,0,1,6,1,0,/robolectric/src/test/java/org/robolectric/shadows/ShadowMotionEventTest.java,73,9,10,0,0,2,2,0,0,3,12,0,0,0,0,5,29
test-smells-robolectric,/shadows/framework/src/main/java/org/robolectric/shadows/ShadowNfcAdapter.java,positivo_confiavel,1,,,,,,,,,1.1667,1,1,1,1.1667,0,2,6,,,,,,,,,,,,,,,,,1,0,/robolectric/src/test/java/org/robolectric/shadows/ShadowNfcAdapterTest.java,143,14,2,0,0,1,1,0,1,2,0,0,0,0,0,5,7
test-smells-robolectric,/shadows/framework/src/main/java/org/robolectric/shadows/ShadowSettings.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/robolectric/src/test/java/org/robolectric/shadows/ShadowSettingsTest.java,164,22,10,0,0,5,14,0,2,7,18,0,0,0,0,6,56
test-smells-robolectric,/shadows/framework/src/main/java/org/robolectric/shadows/ShadowSliceManager.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/robolectric/src/test/java/org/robolectric/shadows/ShadowSliceManagerTest.java,71,12,0,0,0,0,4,0,1,2,0,0,0,0,0,3,7
test-smells-rocketmq-externals,/rocketmq-console/src/main/java/org/apache/rocketmq/console/service/impl/ConsumerServiceImpl.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.1667,1,1,1,1.1667,0,2,6,1,0,/rocketmq-console/src/test/java/org/apache/rocketmq/console/service/impl/ConsumerServiceImplTest.java,182,13,11,0,7,0,2,0,0,1,1,0,0,0,0,5,22
test-smells-royale-compiler,/compiler/src/main/java/org/apache/royale/compiler/internal/tree/mxml/MXMLXMLListNode.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/compiler/src/test/java/org/apache/royale/compiler/internal/tree/mxml/MXMLXMLListNodeTests.java,108,6,0,0,0,0,0,0,0,0,4,0,0,0,0,1,4
test-smells-sagetv,/java/sage/FFMPEGTranscoder.java,disputado,1,0.5,1,1,0,0.5,0,3,8,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/test/java/sage/FFMPEGTranscoderTest.java,125,3,0,0,0,0,1,1,0,1,0,1,0,1,1,6,6
test-smells-sagetv,/java/sage/LinuxUtils.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.1667,1,1,1,1.1667,0,2,6,1,0,/test/java/sage/LinuxUtilsTest.java,47,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,4
test-smells-samza,/samza-azure/src/main/java/org/apache/samza/system/eventhub/consumer/EventHubSystemConsumer.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/samza-azure/src/test/java/org/apache/samza/system/eventhub/consumer/TestEventHubSystemConsumer.java,446,12,23,1,2,2,6,1,0,4,22,0,0,0,6,9,67
test-smells-samza,/samza-core/src/main/java/org/apache/samza/operators/impl/EndOfStreamStates.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/samza-core/src/test/java/org/apache/samza/operators/impl/TestEndOfStreamStates.java,78,1,9,0,0,2,0,0,0,0,0,0,0,0,1,3,12
test-smells-sentry,/sentry-service/sentry-service-server/src/main/java/org/apache/sentry/provider/db/service/persistent/SentryStore.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/sentry-service/sentry-service-server/src/test/java/org/apache/sentry/provider/db/service/persistent/TestSentryStore.java,4668,117,369,57,0,73,66,14,1,36,263,0,0,0,65,9,944
test-smells-servicecomb-java-chassis,/foundations/foundation-common/src/main/java/org/apache/servicecomb/foundation/common/part/FilePart.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/foundations/foundation-common/src/test/java/org/apache/servicecomb/foundation/common/part/TestFilePart.java,91,12,2,0,5,0,2,1,0,0,0,1,0,0,0,5,11
test-smells-servicecomb-java-chassis,/foundations/foundation-config/src/main/java/org/apache/servicecomb/config/ConfigUtil.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,0.1667,1,0,0,0.1667,0,1,6,1,0,/foundations/foundation-config/src/test/java/org/apache/servicecomb/config/TestConfigUtil.java,377,22,34,0,1,12,3,0,0,2,3,0,0,0,3,7,58
test-smells-servicecomb-java-chassis,/swagger/swagger-generator/generator-core/src/main/java/org/apache/servicecomb/swagger/converter/model/ModelImplConverter.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/swagger/swagger-generator/generator-core/src/test/java/org/apache/servicecomb/swagger/converter/model/TestModelImplConverter.java,134,12,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3
test-smells-shindig,/java/common/src/main/java/org/apache/shindig/common/uri/Uri.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1,1,0,1.5,0,3,4,1,0,/java/common/src/test/java/org/apache/shindig/common/uri/UriTest.java,271,25,41,0,3,0,21,0,0,12,1,0,0,0,0,5,78
test-smells-shiro,/core/src/main/java/org/apache/shiro/subject/SimplePrincipalCollection.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/core/src/test/java/org/apache/shiro/subject/SimplePrincipalCollectionTest.java,41,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
test-smells-shiro,/support/ehcache/src/main/java/org/apache/shiro/cache/ehcache/EhCacheManager.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/support/ehcache/src/test/java/org/apache/shiro/cache/ehcache/EhCacheManagerTest.java,78,5,5,0,0,0,2,0,0,1,0,0,0,0,0,3,8
test-smells-sis,/core/sis-feature/src/main/java/org/apache/sis/feature/FeatureFormat.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/core/sis-feature/src/test/java/org/apache/sis/feature/FeatureFormatTest.java,198,7,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3
test-smells-sis,/core/sis-metadata/src/main/java/org/apache/sis/metadata/TreeNodeChildren.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,0,0,0.5,0,1,4,1,0,/core/sis-metadata/src/test/java/org/apache/sis/metadata/TreeNodeChildrenTest.java,460,19,3,3,3,2,8,1,0,3,10,0,0,0,1,9,34
test-smells-sis,/core/sis-referencing/src/main/java/org/apache/sis/internal/referencing/provider/Affine.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/core/sis-referencing/src/test/java/org/apache/sis/internal/referencing/provider/AffineTest.java,125,5,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2
test-smells-sis,/core/sis-utility/src/main/java/org/apache/sis/measure/Prefixes.java,disputado,1,0.375,1,1,0,0.375,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/core/sis-utility/src/test/java/org/apache/sis/measure/PrefixesTest.java,143,5,21,1,0,1,0,0,0,2,32,0,0,0,0,5,57
test-smells-sis,/core/sis-utility/src/main/java/org/apache/sis/util/collection/WeakValueHashMap.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/core/sis-utility/src/test/java/org/apache/sis/util/collection/WeakValueHashMapTest.java,222,8,15,10,2,0,4,0,0,4,0,0,0,0,1,6,36
test-smells-sis,/storage/sis-shapefile/src/main/java/org/apache/sis/internal/shapefile/jdbc/resultset/DBFResultSet.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/storage/sis-shapefile/src/test/java/org/apache/sis/internal/shapefile/jdbc/DBFResultSetTest.java,205,3,0,1,0,2,1,5,0,0,4,0,0,0,2,6,15
test-smells-skywalking,/oap-server/server-core/src/main/java/org/apache/skywalking/oap/server/core/analysis/data/LimitedSizeDataCollection.java,disputado,1,,,,,,,,,0.6667,1,1,0,0.6667,0,2,6,,,,,,,,,,,,,,,,,1,0,/oap-server/server-core/src/test/java/org/apache/skywalking/oap/server/core/analysis/data/LimitedSizeDataCollectionTest.java,72,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2
test-smells-smarthome,/bundles/core/org.eclipse.smarthome.core/src/main/java/org/eclipse/smarthome/core/library/items/DateTimeItem.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/bundles/core/org.eclipse.smarthome.core.test/src/test/java/org/eclipse/smarthome/core/library/items/DateTimeItemTest.java,47,3,0,0,1,0,1,0,0,1,0,0,0,0,0,3,3
test-smells-smarthome,/bundles/io/org.eclipse.smarthome.io.net/src/main/java/org/eclipse/smarthome/io/net/http/HttpRequestBuilder.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/bundles/io/org.eclipse.smarthome.io.net.test/src/test/java/org/eclipse/smarthome/io/net/http/HttpRequestBuilderTest.java,118,6,1,0,0,0,5,0,0,4,0,0,0,0,0,3,10
test-smells-smarthome,/bundles/io/org.eclipse.smarthome.io.net/src/main/java/org/eclipse/smarthome/io/net/http/HttpUtil.java,disputado,1,,,,,,,,,,,,,,,,,0.3333,1,1,0,0.3333,0,2,6,,,,,,,,,1,0,/bundles/io/org.eclipse.smarthome.io.net.test/src/test/java/org/eclipse/smarthome/io/net/http/HttpUtilTest.java,87,6,3,0,0,0,0,0,0,2,0,0,0,0,0,2,5
test-smells-smarthome,/bundles/model/org.eclipse.smarthome.model.lsp/src/main/java/org/eclipse/smarthome/model/lsp/internal/MappingUriExtensions.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/bundles/model/org.eclipse.smarthome.model.lsp.test/src/test/java/org/eclipse/smarthome/model/lsp/internal/MappingUriExtensionsTest.java,137,15,0,0,0,0,1,0,3,1,0,0,0,1,0,4,6
test-smells-sourceediting,/xsl/bundles/org.eclipse.wst.xsl.core/src/org/eclipse/wst/xsl/core/model/Template.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/web/tests/org.eclipse.wst.jsdt.web.ui.tests/src/org/eclipse/wst/jsdt/web/ui/tests/contentassist/TemplateTests.java,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-spring-amqp,/spring-rabbit/src/main/java/org/springframework/amqp/rabbit/core/RabbitAdmin.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/spring-rabbit/src/test/java/org/springframework/amqp/rabbit/core/RabbitAdminTests.java,499,17,25,4,0,1,9,4,0,21,12,0,0,0,2,8,78
test-smells-spring-amqp,/spring-rabbit/src/main/java/org/springframework/amqp/rabbit/core/RabbitGatewaySupport.java,disputado,1,,,,,,,,,0.5,1,0,0,0.5,0,1,6,,,,,,,,,,,,,,,,,1,0,/spring-rabbit/src/test/java/org/springframework/amqp/rabbit/core/RabbitGatewaySupportTests.java,70,2,0,0,0,0,2,0,0,2,2,0,0,0,0,3,6
test-smells-spring-amqp,/spring-rabbit/src/main/java/org/springframework/amqp/rabbit/support/DefaultMessagePropertiesConverter.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/spring-rabbit/src/test/java/org/springframework/amqp/rabbit/support/DefaultMessagePropertiesConverterTests.java,222,16,13,0,0,3,2,0,1,6,2,0,0,0,1,7,28
test-smells-spring-batch,/spring-batch-core/src/main/java/org/springframework/batch/core/job/builder/FlowBuilder.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/spring-batch-core/src/test/java/org/springframework/batch/core/job/builder/FlowBuilderTests.java,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
test-smells-spring-batch,/spring-batch-samples/src/main/java/org/springframework/batch/sample/common/StagingItemReader.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/spring-batch-samples/src/test/java/org/springframework/batch/sample/common/StagingItemReaderTests.java,153,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
test-smells-spring-batch-admin,/spring-batch-admin-manager/src/main/java/org/springframework/batch/admin/service/JobLocatorStepLocator.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,/spring-batch-admin-manager/src/test/java/org/springframework/batch/admin/service/JobLocatorStepLocatorTests.java,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-spring-boot,/spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/trace/http/HttpTraceEndpointAutoConfiguration.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/spring-boot-project/spring-boot-actuator-autoconfigure/src/test/java/org/springframework/boot/actuate/autoconfigure/web/trace/HttpTraceEndpointAutoConfigurationTests.java,69,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-spring-boot,/spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/web/server/ManagementContextConfigurationImportSelector.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/spring-boot-project/spring-boot-actuator-autoconfigure/src/test/java/org/springframework/boot/actuate/autoconfigure/web/server/ManagementContextConfigurationImportSelectorTests.java,123,12,0,0,0,0,0,0,0,10,0,0,0,0,0,1,10
test-smells-spring-boot,/spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/annotation/EndpointDiscoverer.java,disputado,1,1.1667,1,1,0,1.1667,0,3,6,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/endpoint/annotation/EndpointDiscovererTests.java,651,46,11,2,1,2,3,0,0,40,0,0,0,0,0,6,59
test-smells-spring-boot,/spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/web/annotation/ServletEndpointDiscoverer.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/endpoint/web/annotation/ServletEndpointDiscovererTests.java,245,20,6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
