sample_id,smell,granularidade,code_name,path,start_line,end_line,mlcq_repo,github_repo,repo_status,commit_hash,is_industry_relevant,n_reviews,n_revisores,severidades,n_positivos,n_major_ou_mais,n_reviews_crosscheck,sev_max,sev_media,sev_mediana,pos_any,pos_maioria,pos_unanime,pos_any_major,foi_crosscheck,estrato
8230505,long method,function,org.apache.cocoon.xsp.handler.ThreadSafeComponentHandler#dispose,/blocks/cocoon-xsp/cocoon-xsp-impl/src/main/java/org/apache/cocoon/xsp/handler/ThreadSafeComponentHandler.java,74,79,apache/cocoon,,SEM_REPO,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8230789,long method,function,org.apache.cocoon.generation.TraversableGenerator#addAncestorPath TraversableSource|Stack,/core/cocoon-pipeline/cocoon-pipeline-components/src/main/java/org/apache/cocoon/generation/TraversableGenerator.java,387,397,apache/cocoon,,SEM_REPO,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8231238,long method,function,org.apache.cocoon.components.flow.WebContinuation#getContinuation int,/core/cocoon-sitemap/cocoon-sitemap-api/src/main/java/org/apache/cocoon/components/flow/WebContinuation.java,217,225,apache/cocoon,,SEM_REPO,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8231971,blob,class,org.apache.cocoon.acting.SectionCutterAction,/blocks/cocoon-scratchpad/cocoon-scratchpad-impl/src/main/java/org/apache/cocoon/acting/SectionCutterAction.java,46,171,apache/cocoon,,SEM_REPO,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8232375,data class,class,org.apache.cocoon.portal.event.LayoutEvent,/blocks/cocoon-portal/cocoon-portal-api/src/main/java/org/apache/cocoon/portal/event/LayoutEvent.java,27,41,apache/cocoon,,SEM_REPO,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8232830,blob,class,org.apache.cocoon.generation.GenericProxyGenerator,/blocks/cocoon-proxy/cocoon-proxy-impl/src/main/java/org/apache/cocoon/generation/GenericProxyGenerator.java,54,178,apache/cocoon,,SEM_REPO,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8233737,data class,class,org.apache.cocoon.portal.services.aspects.support.BasicAspectContextImpl,/blocks/cocoon-portal/cocoon-portal-impl/src/main/java/org/apache/cocoon/portal/services/aspects/support/BasicAspectContextImpl.java,32,78,apache/cocoon,,SEM_REPO,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8235560,blob,class,org.apache.cocoon.environment.CocoonRunnable,/core/cocoon-core/src/main/java/org/apache/cocoon/environment/CocoonRunnable.java,35,67,apache/cocoon,,SEM_REPO,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8236650,data class,class,org.apache.cocoon.components.elementprocessor.impl.poi.hssf.elements.EP_HCenter,/blocks/cocoon-poi/cocoon-poi-impl/src/main/java/org/apache/cocoon/components/elementprocessor/impl/poi/hssf/elements/EP_HCenter.java,33,67,apache/cocoon,,SEM_REPO,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8240066,blob,class,org.apache.cocoon.components.treeprocessor.NullNode,/core/cocoon-sitemap/cocoon-sitemap-impl/src/main/java/org/apache/cocoon/components/treeprocessor/NullNode.java,26,38,apache/cocoon,,SEM_REPO,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8240678,feature envy,function,org.apache.cocoon.components.elementprocessor.impl.poi.hssf.elements.EPCell#initialize Attribute[]|ElementProcessor,/blocks/cocoon-poi/cocoon-poi-impl/src/main/java/org/apache/cocoon/components/elementprocessor/impl/poi/hssf/elements/EPCell.java,201,210,apache/cocoon,,SEM_REPO,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8241207,blob,class,org.apache.cocoon.classloader.DefaultClassLoader,/core/cocoon-sitemap/cocoon-sitemap-impl/src/main/java/org/apache/cocoon/classloader/DefaultClassLoader.java,36,184,apache/cocoon,,SEM_REPO,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8242801,long method,function,org.apache.cocoon.transformation.AbstractSAXTransformer#startElement String|String|String|Attributes,/core/cocoon-pipeline/cocoon-pipeline-impl/src/main/java/org/apache/cocoon/transformation/AbstractSAXTransformer.java,452,471,apache/cocoon,,SEM_REPO,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8243636,long method,function,org.apache.cocoon.template.instruction.Call.Call ParsingContext|StartElement|Attributes|Stack,/blocks/cocoon-template/cocoon-template-impl/src/main/java/org/apache/cocoon/template/instruction/Call.java,69,87,apache/cocoon,,SEM_REPO,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8244590,long method,function,org.apache.cocoon.xml.dom.DomHelper.getAttributeAsInteger Element|String,/core/cocoon-pipeline/cocoon-pipeline-impl/src/main/java/org/apache/cocoon/xml/dom/DomHelper.java,225,236,apache/cocoon,,SEM_REPO,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8246323,feature envy,function,org.apache.cocoon.components.source.impl.CachingSource#setResponse CachedSourceResponse,/core/cocoon-core/src/main/java/org/apache/cocoon/components/source/impl/CachingSource.java,234,243,apache/cocoon,,SEM_REPO,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8254484,long method,function,org.eclipse.xtext.idea.example.entities.ide.contentassist.antlr.internal.InternalEntitiesParser#entryRuleXBasicForLoopExpression,/org.eclipse.xtext.idea.example.entities.ide/src-gen/org/eclipse/xtext/idea/example/entities/ide/contentassist/antlr/internal/InternalEntitiesParser.java,3864,3892,eclipse/xtext-idea,test-smells-xtext-idea,HASH_OK,3aa1424ae35f1942dd7c3a457057006f9131de5e,0,4,2,minor|minor|none|none,2,0,2,1,0.5,0.5,1,0,0,0,1,disputado
8255035,long method,function,org.eclipse.xtext.idea.example.entities.ide.contentassist.antlr.internal.InternalEntitiesParser#rule__XIfExpression__Group__6,/org.eclipse.xtext.idea.example.entities.ide/src-gen/org/eclipse/xtext/idea/example/entities/ide/contentassist/antlr/internal/InternalEntitiesParser.java,30817,30844,eclipse/xtext-idea,test-smells-xtext-idea,HASH_OK,3aa1424ae35f1942dd7c3a457057006f9131de5e,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8256644,blob,class,org.eclipse.xtext.parser.antlr.idea.parser.antlr.internal.PsiInternalBug301935TestLanguageParser,/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/antlr/idea/parser/antlr/internal/PsiInternalBug301935TestLanguageParser.java,18,422,eclipse/xtext-idea,test-smells-xtext-idea,HASH_OK,3aa1424ae35f1942dd7c3a457057006f9131de5e,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8258895,data class,class,org.eclipse.xtext.parser.antlr.idea.lang.Bug299237TestLanguageElementTypeProvider.ModelFactory,/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/antlr/idea/lang/Bug299237TestLanguageElementTypeProvider.java,29,48,eclipse/xtext-idea,test-smells-xtext-idea,HASH_OK,3aa1424ae35f1942dd7c3a457057006f9131de5e,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8260331,blob,class,org.eclipse.xtext.resource.idea.lang.LiveContainerTestLanguageLanguage,/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/resource/idea/lang/LiveContainerTestLanguageLanguage.java,5,13,eclipse/xtext-idea,test-smells-xtext-idea,HASH_OK,3aa1424ae35f1942dd7c3a457057006f9131de5e,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8260696,long method,function,org.eclipse.xtext.testlanguages.backtracking.idea.lang.SimpleBeeLangTestLanguageElementTypeProvider.WithExpressionFactory.createWithExpression_Alternatives_2ElementType,/org.eclipse.xtext.testlanguages.idea/src-gen/org/eclipse/xtext/testlanguages/backtracking/idea/lang/SimpleBeeLangTestLanguageElementTypeProvider.java,2760,2762,eclipse/xtext-idea,test-smells-xtext-idea,HASH_OK,3aa1424ae35f1942dd7c3a457057006f9131de5e,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8261354,long method,function,org.eclipse.xtext.testlanguages.backtracking.idea.lang.ExBeeLangTestLanguageElementTypeProvider#getClosureExpression_VerticalLineKeyword_2_0_0ElementType,/org.eclipse.xtext.testlanguages.idea/src-gen/org/eclipse/xtext/testlanguages/backtracking/idea/lang/ExBeeLangTestLanguageElementTypeProvider.java,6282,6284,eclipse/xtext-idea,test-smells-xtext-idea,HASH_OK,3aa1424ae35f1942dd7c3a457057006f9131de5e,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8262479,data class,class,org.eclipse.xtext.parser.antlr.idea.highlighting.Bug301935TestLanguageSyntaxHighlighterFactory,/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/antlr/idea/highlighting/Bug301935TestLanguageSyntaxHighlighterFactory.java,9,17,eclipse/xtext-idea,test-smells-xtext-idea,HASH_OK,3aa1424ae35f1942dd7c3a457057006f9131de5e,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8263441,blob,class,org.eclipse.xtext.parser.unorderedGroups.idea.lang.SimpleBacktrackingBug325745TestLanguageElementTypeProvider.ExpressionFactory,/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/unorderedGroups/idea/lang/SimpleBacktrackingBug325745TestLanguageElementTypeProvider.java,161,210,eclipse/xtext-idea,test-smells-xtext-idea,HASH_OK,3aa1424ae35f1942dd7c3a457057006f9131de5e,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8263546,blob,class,org.eclipse.xtext.parsetree.transientvalues.idea.lang.TransientValuesTestFileTypeFactory,/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parsetree/transientvalues/idea/lang/TransientValuesTestFileTypeFactory.java,7,14,eclipse/xtext-idea,test-smells-xtext-idea,HASH_OK,3aa1424ae35f1942dd7c3a457057006f9131de5e,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8264635,long method,function,org.eclipse.xtext.metamodelreferencing.tests.idea.lang.EcoreReferenceTestLanguageElementTypeProvider#getExtendsNsURIEObject_EObjectKeyword_2_0_0ElementType,/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/metamodelreferencing/tests/idea/lang/EcoreReferenceTestLanguageElementTypeProvider.java,1067,1069,eclipse/xtext-idea,test-smells-xtext-idea,HASH_OK,3aa1424ae35f1942dd7c3a457057006f9131de5e,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8267819,blob,class,org.eclipse.xtext.idea.example.entities.ide.contentassist.antlr.internal.InternalEntitiesParser.DFA66,/org.eclipse.xtext.idea.example.entities.ide/src-gen/org/eclipse/xtext/idea/example/entities/ide/contentassist/antlr/internal/InternalEntitiesParser.java,61562,61604,eclipse/xtext-idea,test-smells-xtext-idea,HASH_OK,3aa1424ae35f1942dd7c3a457057006f9131de5e,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8268165,data class,class,org.eclipse.xtext.linking.idea.lang.parser.antlr.Bug313089TestLanguageAntlrTokenFileProvider,/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/linking/idea/lang/parser/antlr/Bug313089TestLanguageAntlrTokenFileProvider.java,6,13,eclipse/xtext-idea,test-smells-xtext-idea,HASH_OK,3aa1424ae35f1942dd7c3a457057006f9131de5e,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8271042,blob,class,org.eclipse.xtend.core.idea.parser.antlr.internal.PsiInternalXtendParser.DFA61,/org.eclipse.xtend.idea/src-gen/org/eclipse/xtend/core/idea/parser/antlr/internal/PsiInternalXtendParser.java,32551,32567,eclipse/xtext-idea,test-smells-xtext-idea,HASH_OK,3aa1424ae35f1942dd7c3a457057006f9131de5e,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8271243,long method,function,org.eclipse.xtext.idea.sdomain.idea.parser.antlr.internal.PsiInternalSDomainParser#entryRuleType,/org.eclipse.xtext.idea.sdomain.idea/src-gen/org/eclipse/xtext/idea/sdomain/idea/parser/antlr/internal/PsiInternalSDomainParser.java,819,848,eclipse/xtext-idea,test-smells-xtext-idea,HASH_OK,3aa1424ae35f1942dd7c3a457057006f9131de5e,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8271551,blob,class,org.eclipse.xtext.idea.lang.XtextElementTypeProvider.TerminalRuleCallFactory,/org.eclipse.xtext.xtext.idea/src-gen/org/eclipse/xtext/idea/lang/XtextElementTypeProvider.java,1551,1564,eclipse/xtext-idea,test-smells-xtext-idea,HASH_OK,3aa1424ae35f1942dd7c3a457057006f9131de5e,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8272324,data class,class,org.eclipse.xtext.parser.antlr.idea.lang.parser.antlr.Bug378967TestLanguageAntlrTokenFileProvider,/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/antlr/idea/lang/parser/antlr/Bug378967TestLanguageAntlrTokenFileProvider.java,6,13,eclipse/xtext-idea,test-smells-xtext-idea,HASH_OK,3aa1424ae35f1942dd7c3a457057006f9131de5e,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8273753,data class,class,org.apache.james.junit.TemporaryFolderExtension,/server/testing/src/main/java/org/apache/james/junit/TemporaryFolderExtension.java,34,79,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,6,3,minor|minor|none|none|none|none,2,0,4,1,0.3333,0.0,1,0,0,0,1,disputado
8274779,data class,class,org.apache.james.blob.objectstorage.ContainerName,/server/blob/blob-objectstorage/src/main/java/org/apache/james/blob/objectstorage/ContainerName.java,25,63,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8276759,feature envy,function,org.apache.james.mailbox.cassandra.mail.CassandraModSeqProvider#tryUpdateModSeq CassandraId|ModSeq,/mailbox/cassandra/src/main/java/org/apache/james/mailbox/cassandra/mail/CassandraModSeqProvider.java,163,171,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8278588,data class,class,org.apache.james.dnsservice.library.netmatcher.NetMatcher,/server/dns-service/dnsservice-library/src/main/java/org/apache/james/dnsservice/library/netmatcher/NetMatcher.java,44,172,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8278616,blob,class,org.apache.james.sieve.cassandra.CassandraSieveRepositoryModule,/server/data/data-cassandra/src/main/java/org/apache/james/sieve/cassandra/CassandraSieveRepositoryModule.java,35,74,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,4,2,major|major|none|none,2,2,2,2,1.0,1.0,1,0,0,1,1,disputado
8279744,data class,class,org.apache.james.mailbox.cassandra.mail.CassandraAttachmentDAOV2.DAOAttachment,/mailbox/cassandra/src/main/java/org/apache/james/mailbox/cassandra/mail/CassandraAttachmentDAOV2.java,50,104,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,6,3,major|major|minor|none|none|none,3,2,4,2,0.8333,0.5,1,0,0,1,1,disputado
8281103,long method,function,org.apache.james.modules.data.JPAConfiguration.Credential#getUsername,/server/container/guice/jpa-common-guice/src/main/java/org/apache/james/modules/data/JPAConfiguration.java,60,62,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8281849,long method,function,org.apache.james.mailbox.store.search.MessageSearches#createFormat DateResolution,/mailbox/store/src/main/java/org/apache/james/mailbox/store/search/MessageSearches.java,624,641,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,6,3,minor|minor|none|none|none|none,2,0,4,1,0.3333,0.0,1,0,0,0,1,disputado
8282686,blob,class,org.apache.james.mailbox.tools.jpa.migrator.exception.JpaMigrateException,/mailbox/tools/jpa-migrator/src/main/java/org/apache/james/mailbox/tools/jpa/migrator/exception/JpaMigrateException.java,25,47,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8283403,data class,class,org.apache.james.eventsourcing.eventstore.cassandra.CassandraEventStore,/event-sourcing/event-store-cassandra/src/main/java/org/apache/james/eventsourcing/eventstore/cassandra/CassandraEventStore.java,34,64,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8284183,blob,class,org.apache.james.mailbox.MailboxAnnotationManager,/mailbox/api/src/main/java/org/apache/james/mailbox/MailboxAnnotationManager.java,39,100,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8284419,blob,class,org.apache.james.jmap.model.SetFilterRequest,/server/protocols/jmap/src/main/java/org/apache/james/jmap/model/SetFilterRequest.java,31,81,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8285514,blob,class,org.apache.james.rrt.lib.AbstractRecipientRewriteTable,/server/data/data-library/src/main/java/org/apache/james/rrt/lib/AbstractRecipientRewriteTable.java,47,351,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,6,3,major|major|minor|minor|none|none,4,2,4,2,1.0,1.0,1,1,0,1,1,positivo_confiavel
8286887,long method,function,org.apache.james.mpt.helper.ScriptBuilder.Flags#command,/mpt/core/src/main/java/org/apache/james/mpt/helper/ScriptBuilder.java,604,617,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,6,3,minor|none|none|none|none|none,1,0,4,1,0.1667,0.0,1,0,0,0,1,disputado
8286898,data class,class,org.apache.james.onami.lifecycle.NoOpStageHandler,/server/container/guice/onami/src/main/java/org/apache/james/onami/lifecycle/NoOpStageHandler.java,25,37,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8290693,data class,class,org.apache.james.mailbox.store.mail.model.impl.SimpleMessage,/mailbox/store/src/main/java/org/apache/james/mailbox/store/mail/model/impl/SimpleMessage.java,35,133,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,8,4,critical|major|major|minor|minor|none|none|none,5,3,6,3,1.125,1.0,1,1,0,1,1,positivo_confiavel
8292656,long method,function,org.apache.james.mailbox.model.search.MailboxQuery.Builder#username String,/mailbox/api/src/main/java/org/apache/james/mailbox/model/search/MailboxQuery.java,72,77,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8292673,blob,class,org.apache.james.mpt.testsuite.HaveSpaceContract,/mpt/impl/managesieve/core/src/main/java/org/apache/james/mpt/testsuite/HaveSpaceContract.java,29,48,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8293792,feature envy,function,org.apache.james.mailrepository.cassandra.CassandraMailRepositoryMailDAO#toByteBuffer Serializable,/server/mailrepository/mailrepository-cassandra/src/main/java/org/apache/james/mailrepository/cassandra/CassandraMailRepositoryMailDAO.java,257,265,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,8,4,critical|minor|none|none|none|none|none|none,2,1,6,3,0.5,0.0,1,0,0,1,1,disputado
8295012,blob,class,org.apache.james.blob.mail.MimeMessageStore.MimeMessageDecoder,/server/blob/mail-store/src/main/java/org/apache/james/blob/mail/MimeMessageStore.java,129,150,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8295032,blob,class,org.apache.james.dlp.eventsourcing.aggregates.DLPDomainConfiguration.State,/server/data/data-library/src/main/java/org/apache/james/dlp/eventsourcing/aggregates/DLPDomainConfiguration.java,47,68,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8295253,feature envy,function,org.apache.james.mailbox.elasticsearch.query.CriterionConverter#convertCustomFlagCriterion SearchQuery.CustomFlagCriterion,/mailbox/elasticsearch/src/main/java/org/apache/james/mailbox/elasticsearch/query/CriterionConverter.java,132,139,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,6,3,minor|minor|none|none|none|none,2,0,4,1,0.3333,0.0,1,0,0,0,1,disputado
8295936,blob,class,org.apache.james.mailbox.jpa.mail.JPAModSeqProvider,/mailbox/jpa/src/main/java/org/apache/james/mailbox/jpa/mail/JPAModSeqProvider.java,36,96,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8295955,blob,class,org.apache.james.managesieveserver.netty.ManageSieveServer,/server/protocols/protocols-managesieve/src/main/java/org/apache/james/managesieveserver/netty/ManageSieveServer.java,47,145,apache/james-project,test-smells-james-project,HASH_OK,fa24a096a5853459c3769a34ccc68feb91626bfa,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8298339,feature envy,function,org.eclipse.acceleo.internal.ide.ui.resource.AcceleoUIResourceSet.clear,/plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/resource/AcceleoUIResourceSet.java,83,90,eclipse/acceleo,test-smells-acceleo,HASH_OK,3b0576ceff41c61c97f94fba4020adbab691bd68,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8298934,long method,function,org.eclipse.acceleo.internal.ide.ui.editors.template.AcceleoCompletionProcessor#computeOverridesBrowserView List<ICompletionProposal>,/plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/editors/template/AcceleoCompletionProcessor.java,365,383,eclipse/acceleo,test-smells-acceleo,HASH_OK,3b0576ceff41c61c97f94fba4020adbab691bd68,0,6,3,major|minor|minor|none|none|none,3,1,4,2,0.6667,0.5,1,0,0,1,1,disputado
8299074,blob,class,org.eclipse.acceleo.model.mtl.MtlPackage.Literals,/plugins/org.eclipse.acceleo.model/src-gen/org/eclipse/acceleo/model/mtl/MtlPackage.java,4228,5004,eclipse/acceleo,test-smells-acceleo,HASH_OK,3b0576ceff41c61c97f94fba4020adbab691bd68,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8299961,data class,class,org.eclipse.acceleo.compatibility.model.mt.statements.impl.TextImpl,/plugins/org.eclipse.acceleo.compatibility/src-gen/org/eclipse/acceleo/compatibility/model/mt/statements/impl/TextImpl.java,31,168,eclipse/acceleo,test-smells-acceleo,HASH_OK,3b0576ceff41c61c97f94fba4020adbab691bd68,0,8,4,critical|minor|minor|none|none|none|none|none,3,1,6,3,0.625,0.0,1,0,0,1,1,disputado
8300534,long method,function,org.eclipse.acceleo.internal.ide.ui.natures.AcceleoToggleNatureAction#toggleNature IProject,/plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/natures/AcceleoToggleNatureAction.java,150,218,eclipse/acceleo,test-smells-acceleo,HASH_OK,3b0576ceff41c61c97f94fba4020adbab691bd68,0,6,3,major|major|major|minor|none|none,4,3,4,2,1.1667,1.5,1,1,0,1,1,positivo_confiavel
8300767,blob,class,org.eclipse.acceleo.traceability.tests.unit.library.AcceleoTraceabilityLibraryOclTests,/tests/org.eclipse.acceleo.traceability.tests/src/org/eclipse/acceleo/traceability/tests/unit/library/AcceleoTraceabilityLibraryOclTests.java,30,115,eclipse/acceleo,test-smells-acceleo,HASH_OK,3b0576ceff41c61c97f94fba4020adbab691bd68,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8304366,data class,class,org.eclipse.acceleo.traceability.minimal.AbstractEList.EListIterator,/plugins/org.eclipse.acceleo.traceability.model/src/org/eclipse/acceleo/traceability/minimal/AbstractEList.java,849,996,eclipse/acceleo,test-smells-acceleo,HASH_OK,3b0576ceff41c61c97f94fba4020adbab691bd68,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
8304375,long method,function,org.eclipse.acceleo.traceability.minimal.AbstractEList.EListIterator#doSet E,/plugins/org.eclipse.acceleo.traceability.model/src/org/eclipse/acceleo/traceability/minimal/AbstractEList.java,953,964,eclipse/acceleo,test-smells-acceleo,HASH_OK,3b0576ceff41c61c97f94fba4020adbab691bd68,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
