review_id,sample_id,reviewer_id,smell,severidade,severidade_num,review_timestamp,is_crosscheck
1617,7760290,10,long method,none,0,2019-03-29 14:04:45.588264,0
1618,7760290,10,feature envy,minor,1,2019-03-29 14:04:45.590358,0
11176,7760290,3,long method,none,0,2019-08-02 12:50:42.167238,1
11177,7760290,3,feature envy,none,0,2019-08-02 12:50:42.171317,1
13337,7760290,21,long method,none,0,2019-08-29 13:49:53.688241,1
13338,7760290,21,feature envy,none,0,2019-08-29 13:49:53.688907,1
3724,7761185,16,long method,none,0,2019-04-05 13:21:25.601339,0
3725,7761185,16,feature envy,none,0,2019-04-05 13:21:25.601687,0
8175,7762033,3,feature envy,none,0,2019-07-18 12:37:46.966892,0
8176,7762033,3,long method,minor,1,2019-07-18 12:37:46.967325,0
10243,7762033,16,long method,minor,1,2019-07-26 00:14:26.420569,1
10244,7762033,16,feature envy,minor,1,2019-07-26 00:14:26.422865,1
13193,7762033,12,long method,minor,1,2019-08-23 07:41:02.279882,1
13194,7762033,12,feature envy,none,0,2019-08-23 07:41:02.280646,1
4575,7762191,5,blob,none,0,2019-04-12 13:08:19.172235,0
4576,7762191,5,data class,minor,1,2019-04-12 13:08:19.196189,0
12098,7762191,3,blob,none,0,2019-08-06 07:40:06.952178,1
12099,7762191,3,data class,none,0,2019-08-06 07:40:06.953699,1
13581,7762191,1,data class,major,2,2019-08-30 09:18:01.242729,1
13582,7762191,1,blob,none,0,2019-08-30 09:18:01.243478,1
13913,7762191,15,blob,none,0,2019-09-01 16:06:58.118418,1
13914,7762191,15,data class,minor,1,2019-09-01 16:06:58.144567,1
3497,7763232,17,long method,none,0,2019-04-05 13:05:58.035833,0
3498,7763232,17,feature envy,none,0,2019-04-05 13:05:58.036171,0
6707,7763261,3,data class,none,0,2019-05-20 09:11:05.027867,0
6708,7763261,3,blob,none,0,2019-05-20 09:11:05.036369,0
1621,7763705,5,data class,none,0,2019-03-29 14:04:50.515745,0
1622,7763705,5,blob,none,0,2019-03-29 14:04:50.516592,0
8907,7764177,1,blob,none,0,2019-07-19 15:43:08.498348,0
8908,7764177,1,data class,none,0,2019-07-19 15:43:08.500344,0
1627,7767021,1,long method,none,0,2019-03-29 14:05:04.412254,0
1628,7767021,1,feature envy,none,0,2019-03-29 14:05:04.418167,0
7980,7769131,3,long method,minor,1,2019-07-18 00:28:38.880815,0
7982,7769131,3,feature envy,major,2,2019-07-18 00:28:39.503781,0
5562,7770031,6,long method,none,0,2019-04-16 18:22:25.261879,0
5563,7770031,6,feature envy,minor,1,2019-04-16 18:22:25.265821,0
12674,7770031,3,feature envy,none,0,2019-08-06 20:21:07.689956,1
12675,7770031,3,long method,none,0,2019-08-06 20:21:07.690329,1
14429,7770031,4,long method,none,0,2019-09-08 21:39:55.511003,1
14430,7770031,4,feature envy,none,0,2019-09-08 21:39:55.674248,1
7721,7772686,3,data class,none,0,2019-07-12 23:56:48.479059,0
7722,7772686,3,blob,none,0,2019-07-12 23:56:48.479460,0
5428,7775896,6,long method,none,0,2019-04-16 17:53:51.262595,0
5429,7775896,6,feature envy,none,0,2019-04-16 17:53:51.263344,0
1663,7777067,4,long method,minor,1,2019-03-29 14:09:00.861851,0
1664,7777067,4,feature envy,major,2,2019-03-29 14:09:00.950865,0
10125,7777067,13,long method,none,0,2019-07-25 12:58:15.774903,0
10126,7777067,13,feature envy,major,2,2019-07-25 12:58:15.776743,0
11216,7777067,3,long method,none,0,2019-08-04 19:42:40.072937,1
11217,7777067,3,feature envy,none,0,2019-08-04 19:42:40.073333,1
8599,7777749,1,data class,none,0,2019-07-19 13:18:06.465367,0
8600,7777749,1,blob,none,0,2019-07-19 13:18:06.466695,0
1619,7777986,12,blob,none,0,2019-03-29 14:04:46.972733,0
1620,7777986,12,data class,none,0,2019-03-29 14:04:46.974435,0
2831,7779168,22,data class,none,0,2019-04-05 12:14:14.906459,0
2832,7779168,22,blob,none,0,2019-04-05 12:14:14.926711,0
8463,7782013,12,feature envy,minor,1,2019-07-19 12:07:36.109506,0
8464,7782013,12,long method,none,0,2019-07-19 12:07:36.109859,0
11520,7782013,3,long method,none,0,2019-08-05 12:28:09.275308,1
11521,7782013,3,feature envy,none,0,2019-08-05 12:28:09.275896,1
14553,7782013,4,feature envy,none,0,2019-09-11 15:06:10.615468,1
14554,7782013,4,long method,none,0,2019-09-11 15:06:10.615998,1
9502,7782626,4,long method,none,0,2019-07-23 20:38:59.049974,0
9503,7782626,4,feature envy,none,0,2019-07-23 20:38:59.054387,0
3761,7783504,20,feature envy,none,0,2019-04-05 13:23:34.435490,0
3762,7783504,20,long method,none,0,2019-04-05 13:23:34.436180,0
4747,7784103,4,data class,none,0,2019-04-12 13:22:51.456707,0
4748,7784103,4,blob,none,0,2019-04-12 13:22:51.516643,0
6274,7784313,7,blob,none,0,2019-04-23 15:22:13.491560,0
6275,7784313,7,data class,none,0,2019-04-23 15:22:13.501443,0
1625,7784926,5,long method,none,0,2019-03-29 14:04:59.571172,0
1626,7784926,5,feature envy,none,0,2019-03-29 14:04:59.572150,0
4180,7785135,23,data class,none,0,2019-04-07 09:27:30.652157,0
4181,7785135,23,blob,none,0,2019-04-07 09:27:30.691107,0
4036,7785366,5,long method,none,0,2019-04-05 15:12:37.333155,0
4037,7785366,5,feature envy,none,0,2019-04-05 15:12:37.340523,0
1633,7786204,10,blob,none,0,2019-03-29 14:06:16.532650,0
1634,7786204,10,data class,minor,1,2019-03-29 14:06:16.565958,0
10499,7786204,28,data class,none,0,2019-07-26 11:05:17.419833,1
10500,7786204,28,blob,none,0,2019-07-26 11:05:17.420212,1
11944,7786204,3,data class,none,0,2019-08-05 22:09:52.770434,1
11945,7786204,3,blob,none,0,2019-08-05 22:09:52.771408,1
1623,7786250,12,feature envy,none,0,2019-03-29 14:04:52.963458,0
1624,7786250,12,long method,none,0,2019-03-29 14:04:52.964267,0
5073,7786735,20,blob,none,0,2019-04-12 14:57:45.130871,0
5074,7786735,20,data class,none,0,2019-04-12 14:57:45.134547,0
7401,7787254,5,feature envy,none,0,2019-05-26 12:40:06.555575,0
7402,7787254,5,long method,none,0,2019-05-26 12:40:06.557424,0
8603,7787478,1,blob,none,0,2019-07-19 13:18:28.836753,0
8604,7787478,1,data class,none,0,2019-07-19 13:18:28.837080,0
6358,7787736,7,feature envy,none,0,2019-04-23 17:16:02.470083,0
6359,7787736,7,long method,none,0,2019-04-23 17:16:02.482948,0
9076,7787982,20,feature envy,none,0,2019-07-23 14:51:41.771412,0
9077,7787982,20,long method,none,0,2019-07-23 14:51:41.806905,0
5161,7790376,20,blob,none,0,2019-04-12 15:02:52.215617,0
5162,7790376,20,data class,none,0,2019-04-12 15:02:52.244244,0
5344,7790763,20,blob,none,0,2019-04-12 15:13:55.120394,0
5345,7790763,20,data class,none,0,2019-04-12 15:13:55.121053,0
5944,7792077,5,feature envy,none,0,2019-04-19 12:48:21.623081,0
5945,7792077,5,long method,none,0,2019-04-19 12:48:21.623502,0
6299,7792356,7,long method,none,0,2019-04-23 16:32:32.155742,0
6300,7792356,7,feature envy,none,0,2019-04-23 16:32:32.191590,0
5420,7792407,6,blob,none,0,2019-04-16 17:48:52.813491,0
5421,7792407,6,data class,none,0,2019-04-16 17:48:52.813948,0
3996,7792449,5,feature envy,none,0,2019-04-05 15:03:42.968194,0
3997,7792449,5,long method,none,0,2019-04-05 15:03:42.968750,0
7479,7792893,4,blob,none,0,2019-05-28 21:03:56.702854,0
7480,7792893,4,data class,none,0,2019-05-28 21:03:56.704185,0
10029,7792934,4,blob,none,0,2019-07-24 21:34:04.204670,0
10030,7792934,4,data class,none,0,2019-07-24 21:34:04.230569,0
9861,7795012,4,data class,none,0,2019-07-24 13:12:00.583547,0
9862,7795012,4,blob,none,0,2019-07-24 13:12:00.585647,0
7121,7795065,5,long method,none,0,2019-05-24 11:40:03.936600,0
7122,7795065,5,feature envy,none,0,2019-05-24 11:40:03.937165,0
9060,7797001,20,feature envy,none,0,2019-07-23 14:50:40.257570,0
9061,7797001,20,long method,none,0,2019-07-23 14:50:40.292894,0
9689,7798138,4,data class,minor,1,2019-07-24 10:32:18.378603,0
9690,7798138,4,blob,none,0,2019-07-24 10:32:18.379412,0
12452,7798138,3,blob,major,2,2019-08-06 16:34:33.155202,1
12453,7798138,3,data class,minor,1,2019-08-06 16:34:33.164997,1
13051,7798138,20,blob,none,0,2019-08-18 14:04:32.261146,1
13052,7798138,20,data class,major,2,2019-08-18 14:04:32.263971,1
9709,7798188,4,data class,none,0,2019-07-24 10:35:52.965773,0
9710,7798188,4,blob,minor,1,2019-07-24 10:35:52.966144,0
10505,7798188,28,blob,minor,1,2019-07-26 11:06:40.663370,1
10506,7798188,28,data class,none,0,2019-07-26 11:06:40.694183,1
11184,7798188,3,blob,major,2,2019-08-04 19:13:41.758751,1
11185,7798188,3,data class,none,0,2019-08-04 19:13:41.759161,1
8245,7799218,3,data class,critical,3,2019-07-18 15:34:26.513677,0
8246,7799218,3,blob,critical,3,2019-07-18 15:34:26.513384,0
10233,7799218,16,blob,none,0,2019-07-26 00:05:15.042205,1
10234,7799218,16,data class,critical,3,2019-07-26 00:05:15.042911,1
10503,7799218,28,blob,none,0,2019-07-26 11:06:02.668758,1
10504,7799218,28,data class,minor,1,2019-07-26 11:06:02.669140,1
10785,7799218,4,blob,none,0,2019-07-26 20:18:26.278908,1
10786,7799218,4,data class,major,2,2019-07-26 20:18:26.291461,1
3667,7801178,20,blob,none,0,2019-04-05 13:16:59.302680,0
3668,7801178,20,data class,major,2,2019-04-05 13:16:59.307556,0
11602,7801178,3,data class,minor,1,2019-08-05 13:01:31.256962,1
11603,7801178,3,blob,none,0,2019-08-05 13:01:31.257960,1
13941,7801178,15,blob,none,0,2019-09-01 17:11:24.171683,1
13942,7801178,15,data class,minor,1,2019-09-01 17:11:24.172378,1
9565,7803956,4,long method,none,0,2019-07-23 21:02:35.904981,0
9566,7803956,4,feature envy,none,0,2019-07-23 21:02:35.905419,0
6841,7805103,3,blob,minor,1,2019-05-20 09:44:18.047466,0
6842,7805103,3,data class,none,0,2019-05-20 09:44:18.050311,0
14886,7805103,20,blob,none,0,2019-09-12 09:37:48.674224,1
14887,7805103,20,data class,none,0,2019-09-12 09:37:48.676005,1
14999,7805103,13,blob,minor,1,2019-09-12 10:11:06.040459,1
15000,7805103,13,data class,major,2,2019-09-12 10:11:06.041232,1
2791,7807495,20,data class,none,0,2019-04-05 12:12:16.655510,0
2792,7807495,20,blob,none,0,2019-04-05 12:12:16.676885,0
5966,7808358,20,feature envy,none,0,2019-04-19 13:08:32.701998,0
5967,7808358,20,long method,none,0,2019-04-19 13:08:32.738825,0
3914,7810086,13,long method,none,0,2019-04-05 14:27:00.286891,0
3915,7810086,13,feature envy,none,0,2019-04-05 14:27:00.311942,0
8539,7810274,1,long method,minor,1,2019-07-19 12:37:42.081296,0
8540,7810274,1,feature envy,none,0,2019-07-19 12:37:42.081739,0
11470,7810274,3,long method,minor,1,2019-08-05 11:43:39.312197,1
11471,7810274,3,feature envy,minor,1,2019-08-05 11:43:39.312783,1
13831,7810274,15,long method,none,0,2019-09-01 15:55:05.711910,1
13832,7810274,15,feature envy,none,0,2019-09-01 15:55:05.720937,1
7211,7810336,5,long method,none,0,2019-05-26 08:44:54.441389,0
7212,7810336,5,feature envy,none,0,2019-05-26 08:44:54.442782,0
7257,7811951,5,feature envy,none,0,2019-05-26 08:54:46.336870,0
7258,7811951,5,long method,none,0,2019-05-26 08:54:46.374370,0
9539,7812575,4,data class,minor,1,2019-07-23 20:52:21.769504,0
9540,7812575,4,blob,none,0,2019-07-23 20:52:21.769956,0
12244,7812575,3,blob,critical,3,2019-08-06 11:36:09.829733,1
12245,7812575,3,data class,major,2,2019-08-06 11:36:09.831663,1
13865,7812575,15,data class,none,0,2019-09-01 15:59:59.101379,1
13866,7812575,15,blob,none,0,2019-09-01 15:59:59.101625,1
14710,7812575,20,data class,minor,1,2019-09-12 08:20:45.677185,1
14711,7812575,20,blob,minor,1,2019-09-12 08:20:45.677996,1
3934,7818143,13,data class,none,0,2019-04-05 14:33:57.570024,0
3935,7818143,13,blob,none,0,2019-04-05 14:33:57.574641,0
9819,7824232,4,long method,none,0,2019-07-24 12:55:59.002971,0
9820,7824232,4,feature envy,none,0,2019-07-24 12:55:59.003602,0
1631,7824709,12,blob,critical,3,2019-03-29 14:06:12.087466,0
1632,7824709,12,data class,none,0,2019-03-29 14:06:12.092996,0
12188,7824709,3,blob,major,2,2019-08-06 08:27:12.757303,1
12189,7824709,3,data class,none,0,2019-08-06 08:27:12.758166,1
13213,7824709,13,blob,minor,1,2019-08-23 10:20:49.303566,1
13214,7824709,13,data class,minor,1,2019-08-23 10:20:49.304908,1
13469,7824709,1,blob,none,0,2019-08-29 15:28:56.925989,1
13470,7824709,1,data class,none,0,2019-08-29 15:28:56.926350,1
14259,7824709,5,blob,minor,1,2019-09-04 13:32:42.856811,1
14260,7824709,5,data class,none,0,2019-09-04 13:32:42.857712,1
7859,7828511,3,data class,none,0,2019-07-17 19:16:37.060616,0
7860,7828511,3,blob,none,0,2019-07-17 19:16:37.082320,0
5476,7829336,6,data class,minor,1,2019-04-16 18:04:29.391011,0
5477,7829336,6,blob,minor,1,2019-04-16 18:04:29.391401,0
12464,7829336,3,blob,major,2,2019-08-06 16:35:25.841199,1
12465,7829336,3,data class,none,0,2019-08-06 16:35:25.841900,1
14614,7829336,4,blob,none,0,2019-09-11 15:28:53.819924,1
14615,7829336,4,data class,minor,1,2019-09-11 15:28:53.851944,1
15313,7829336,21,blob,none,0,2019-09-13 06:41:01.450246,1
15314,7829336,21,data class,none,0,2019-09-13 06:41:01.453332,1
1629,7829822,1,feature envy,none,0,2019-03-29 14:05:12.273426,0
1630,7829822,1,long method,none,0,2019-03-29 14:05:12.275652,0
7691,7832597,3,feature envy,none,0,2019-07-12 23:51:11.491336,0
7692,7832597,3,long method,none,0,2019-07-12 23:51:11.517712,0
1641,7834065,1,blob,none,0,2019-03-29 14:07:23.609031,0
1642,7834065,1,data class,none,0,2019-03-29 14:07:23.687676,0
1635,7834476,12,feature envy,none,0,2019-03-29 14:06:17.282884,0
1636,7834476,12,long method,none,0,2019-03-29 14:06:17.303318,0
4467,7835135,16,long method,minor,1,2019-04-12 12:45:00.505238,0
4468,7835135,16,feature envy,none,0,2019-04-12 12:45:00.506835,0
11002,7835135,3,long method,minor,1,2019-08-01 23:42:12.761394,1
11003,7835135,3,feature envy,none,0,2019-08-01 23:42:12.761991,1
6491,7842162,5,feature envy,none,0,2019-04-25 13:52:47.850921,0
6492,7842162,5,long method,none,0,2019-04-25 13:52:47.854597,0
5418,7842685,6,long method,none,0,2019-04-16 17:48:44.976211,0
5419,7842685,6,feature envy,minor,1,2019-04-16 17:48:44.976591,0
10439,7842685,5,long method,none,0,2019-07-26 10:06:22.150932,1
10440,7842685,5,feature envy,none,0,2019-07-26 10:06:22.151632,1
12450,7842685,3,long method,none,0,2019-08-06 16:34:03.823608,1
12451,7842685,3,feature envy,none,0,2019-08-06 16:34:03.826017,1
5982,7850192,20,long method,major,2,2019-04-19 13:09:15.580581,0
5983,7850192,20,feature envy,none,0,2019-04-19 13:09:15.621680,0
10697,7850192,13,long method,critical,3,2019-07-26 13:26:24.675482,1
10698,7850192,13,feature envy,minor,1,2019-07-26 13:26:24.711926,1
12380,7850192,3,long method,critical,3,2019-08-06 13:15:20.169431,1
12381,7850192,3,feature envy,none,0,2019-08-06 13:15:20.171963,1
8923,7851015,1,data class,none,0,2019-07-19 15:44:40.302317,0
8924,7851015,1,blob,none,0,2019-07-19 15:44:40.302767,0
9470,7853333,4,blob,none,0,2019-07-23 20:20:43.676909,0
9471,7853333,4,data class,none,0,2019-07-23 20:20:43.677530,0
1639,7855032,5,long method,none,0,2019-03-29 14:07:17.853811,0
1640,7855032,5,feature envy,none,0,2019-03-29 14:07:17.925787,0
1637,7856180,10,blob,none,0,2019-03-29 14:07:17.570240,0
1638,7856180,10,data class,none,0,2019-03-29 14:07:17.581643,0
2829,7856535,20,long method,none,0,2019-04-05 12:14:09.526582,0
2830,7856535,20,feature envy,none,0,2019-04-05 12:14:09.529315,0
4755,7857792,20,long method,minor,1,2019-04-12 13:23:27.310361,0
4756,7857792,20,feature envy,none,0,2019-04-12 13:23:27.310721,0
10972,7857792,3,long method,minor,1,2019-08-01 23:30:49.807606,1
10973,7857792,3,feature envy,none,0,2019-08-01 23:30:49.808333,1
8731,7863512,1,long method,none,0,2019-07-19 14:39:51.751968,0
8732,7863512,1,feature envy,none,0,2019-07-19 14:39:51.752405,0
3086,7863608,14,blob,critical,3,2019-04-05 12:34:32.883113,0
3087,7863608,14,data class,none,0,2019-04-05 12:34:33.005188,0
10583,7863608,13,blob,minor,1,2019-07-26 12:26:06.544738,1
10584,7863608,13,data class,none,0,2019-07-26 12:26:06.546151,1
12104,7863608,3,blob,minor,1,2019-08-06 07:40:56.767068,1
12105,7863608,3,data class,none,0,2019-08-06 07:40:56.771636,1
9677,7864012,4,long method,none,0,2019-07-24 09:10:18.372602,0
9678,7864012,4,feature envy,none,0,2019-07-24 09:10:18.373254,0
3846,7867125,20,data class,none,0,2019-04-05 13:27:54.507069,0
3847,7867125,20,blob,none,0,2019-04-05 13:27:54.507436,0
5444,7867450,6,data class,none,0,2019-04-16 17:57:57.022591,0
5445,7867450,6,blob,none,0,2019-04-16 17:57:57.026367,0
6833,7870683,3,long method,minor,1,2019-05-20 09:43:40.669568,0
6834,7870683,3,feature envy,major,2,2019-05-20 09:43:40.670050,0
13687,7870683,1,long method,major,2,2019-08-30 11:22:11.072851,1
13688,7870683,1,feature envy,none,0,2019-08-30 11:22:11.073541,1
15143,7870683,4,long method,major,2,2019-09-12 19:44:18.284363,1
15144,7870683,4,feature envy,minor,1,2019-09-12 19:44:18.285222,1
15253,7870683,21,long method,minor,1,2019-09-13 05:52:34.177249,1
15254,7870683,21,feature envy,minor,1,2019-09-13 05:52:34.178116,1
6083,7875037,5,long method,minor,1,2019-04-19 13:17:46.760294,0
6084,7875037,5,feature envy,none,0,2019-04-19 13:17:46.769244,0
10948,7875037,3,feature envy,none,0,2019-08-01 14:48:09.808622,1
10949,7875037,3,long method,minor,1,2019-08-01 14:48:09.809284,1
3412,7876519,20,feature envy,none,0,2019-04-05 13:01:01.972794,0
3413,7876519,20,long method,none,0,2019-04-05 13:01:01.977562,0
4519,7879255,20,data class,none,0,2019-04-12 13:04:01.481143,0
4520,7879255,20,blob,none,0,2019-04-12 13:04:01.485280,0
4064,7879764,20,long method,none,0,2019-04-05 15:20:21.633120,0
4065,7879764,20,feature envy,none,0,2019-04-05 15:20:21.633490,0
1643,7880048,10,blob,none,0,2019-03-29 14:08:05.510958,0
1644,7880048,10,data class,none,0,2019-03-29 14:08:05.512523,0
1645,7880496,1,long method,none,0,2019-03-29 14:08:10.893889,0
1646,7880496,1,feature envy,none,0,2019-03-29 14:08:10.894257,0
1647,7880833,5,long method,none,0,2019-03-29 14:08:14.168848,0
1648,7880833,5,feature envy,none,0,2019-03-29 14:08:14.169991,0
6044,7881040,20,long method,none,0,2019-04-19 13:16:00.624664,0
6045,7881040,20,feature envy,none,0,2019-04-19 13:16:00.625219,0
1673,7882655,5,long method,major,2,2019-03-29 14:09:20.467250,0
1674,7882655,5,feature envy,none,0,2019-03-29 14:09:20.467697,0
10982,7882655,3,feature envy,none,0,2019-08-01 23:35:14.056352,1
10983,7882655,3,long method,major,2,2019-08-01 23:35:14.057014,1
1651,7883024,10,long method,none,0,2019-03-29 14:08:18.239844,0
1652,7883024,10,feature envy,none,0,2019-03-29 14:08:18.244502,0
1649,7883291,1,feature envy,none,0,2019-03-29 14:08:16.945816,0
1650,7883291,1,long method,none,0,2019-03-29 14:08:16.946793,0
10065,7883895,4,data class,minor,1,2019-07-24 21:51:48.712827,0
10066,7883895,4,blob,none,0,2019-07-24 21:51:48.713308,0
10249,7883895,16,data class,none,0,2019-07-26 00:19:25.311290,1
10250,7883895,16,blob,major,2,2019-07-26 00:19:25.311848,1
10912,7883895,3,blob,critical,3,2019-07-31 11:01:55.774192,1
10913,7883895,3,data class,none,0,2019-07-31 11:01:55.775273,1
13545,7883895,1,data class,minor,1,2019-08-30 08:05:23.776420,1
13546,7883895,1,blob,none,0,2019-08-30 08:05:23.792948,1
1653,7885799,10,feature envy,none,0,2019-03-29 14:08:28.038968,0
1654,7885799,10,long method,none,0,2019-03-29 14:08:28.039788,0
5964,7886445,20,blob,none,0,2019-04-19 13:08:28.737315,0
5965,7886445,20,data class,none,0,2019-04-19 13:08:28.737759,0
1657,7886991,1,blob,none,0,2019-03-29 14:08:41.318934,0
1658,7886991,1,data class,none,0,2019-03-29 14:08:41.319898,0
7135,7887244,5,blob,none,0,2019-05-24 14:04:19.151676,0
7136,7887244,5,data class,minor,1,2019-05-24 14:04:19.153699,0
10293,7887244,4,blob,none,0,2019-07-26 08:37:49.303545,1
10294,7887244,4,data class,none,0,2019-07-26 08:37:49.307703,1
12664,7887244,3,data class,none,0,2019-08-06 20:12:49.191871,1
12665,7887244,3,blob,none,0,2019-08-06 20:12:49.200001,1
9727,7888064,10,long method,none,0,2019-07-24 11:07:34.669514,0
9728,7888064,10,feature envy,major,2,2019-07-24 11:07:34.673300,0
11180,7888064,3,long method,none,0,2019-08-04 19:12:14.158843,1
11181,7888064,3,feature envy,none,0,2019-08-04 19:12:14.154928,1
13721,7888064,1,long method,none,0,2019-08-30 11:30:32.161377,1
13722,7888064,1,feature envy,none,0,2019-08-30 11:30:32.166097,1
10085,7889326,4,feature envy,none,0,2019-07-24 21:56:56.140556,0
10086,7889326,4,long method,none,0,2019-07-24 21:56:56.153796,0
4457,7892253,5,blob,minor,1,2019-04-12 12:37:18.298356,0
4458,7892253,5,data class,none,0,2019-04-12 12:37:18.299758,0
10441,7892253,30,blob,major,2,2019-07-26 10:06:54.391435,1
10442,7892253,30,data class,minor,1,2019-07-26 10:06:54.391783,1
12714,7892253,3,data class,none,0,2019-08-06 20:47:42.212598,1
12715,7892253,3,blob,critical,3,2019-08-06 20:47:42.213470,1
12868,7892253,20,blob,none,0,2019-08-16 13:17:10.839122,1
12869,7892253,20,data class,minor,1,2019-08-16 13:17:10.846518,1
14419,7892253,4,blob,minor,1,2019-09-08 21:36:10.632836,1
14420,7892253,4,data class,minor,1,2019-09-08 21:36:10.798835,1
9130,7893144,20,feature envy,none,0,2019-07-23 14:54:14.706767,0
9131,7893144,20,long method,none,0,2019-07-23 14:54:14.707274,0
7365,7893182,5,long method,none,0,2019-05-26 12:35:21.479639,0
7366,7893182,5,feature envy,none,0,2019-05-26 12:35:21.480318,0
7653,7895531,3,data class,none,0,2019-07-12 23:06:15.334791,0
7654,7895531,3,blob,major,2,2019-07-12 23:06:15.335749,0
13933,7895531,15,data class,none,0,2019-09-01 17:10:20.534637,1
13934,7895531,15,blob,none,0,2019-09-01 17:10:20.542430,1
14714,7895531,20,blob,none,0,2019-09-12 08:21:23.224057,1
14715,7895531,20,data class,none,0,2019-09-12 08:21:23.224617,1
4905,7896708,20,feature envy,none,0,2019-04-12 14:40:51.959640,0
4906,7896708,20,long method,none,0,2019-04-12 14:40:51.960203,0
1655,7898105,10,data class,none,0,2019-03-29 14:08:33.381241,0
1656,7898105,10,blob,none,0,2019-03-29 14:08:33.382078,0
5626,7899501,6,data class,none,0,2019-04-16 18:31:28.760361,0
5627,7899501,6,blob,major,2,2019-04-16 18:31:28.761027,0
10862,7899501,1,blob,none,0,2019-07-29 12:03:00.786026,1
10863,7899501,1,data class,none,0,2019-07-29 12:03:00.800946,1
12526,7899501,3,blob,critical,3,2019-08-06 16:48:50.305753,1
12527,7899501,3,data class,none,0,2019-08-06 16:48:50.306385,1
14580,7899501,4,blob,minor,1,2019-09-11 15:15:37.528282,1
14581,7899501,4,data class,none,0,2019-09-11 15:15:37.551192,1
14938,7899501,20,blob,none,0,2019-09-12 09:55:58.863637,1
14939,7899501,20,data class,none,0,2019-09-12 09:55:58.868979,1
3830,7899540,20,data class,none,0,2019-04-05 13:27:12.009837,0
3831,7899540,20,blob,none,0,2019-04-05 13:27:12.010504,0
4681,7899639,1,data class,none,0,2019-04-12 13:18:58.881915,0
4682,7899639,1,blob,none,0,2019-04-12 13:18:59.078645,0
1659,7900059,10,long method,none,0,2019-03-29 14:08:49.906329,0
1660,7900059,10,feature envy,none,0,2019-03-29 14:08:49.907813,0
7717,7900945,3,feature envy,none,0,2019-07-12 23:52:53.586888,0
7718,7900945,3,long method,none,0,2019-07-12 23:52:53.607417,0
1661,7902148,1,long method,none,0,2019-03-29 14:08:50.706388,0
1662,7902148,1,feature envy,none,0,2019-03-29 14:08:50.706701,0
1665,7902495,10,long method,none,0,2019-03-29 14:09:03.736099,0
1666,7902495,10,feature envy,none,0,2019-03-29 14:09:03.765623,0
8017,7904510,3,feature envy,none,0,2019-07-18 00:34:05.314603,0
8018,7904510,3,long method,none,0,2019-07-18 00:34:05.317161,0
6353,7905552,7,long method,critical,3,2019-04-23 17:15:24.325005,0
10699,7905552,13,long method,major,2,2019-07-26 13:26:57.636516,1
10700,7905552,13,feature envy,major,2,2019-07-26 13:26:57.637129,1
10950,7905552,3,feature envy,none,0,2019-08-01 17:40:00.395420,1
10951,7905552,3,long method,major,2,2019-08-01 17:40:00.395181,1
13407,7905552,1,feature envy,none,0,2019-08-29 14:18:30.569939,1
13408,7905552,1,long method,minor,1,2019-08-29 14:18:30.570453,1
7475,7906258,4,long method,none,0,2019-05-28 21:02:29.465581,0
7476,7906258,4,feature envy,none,0,2019-05-28 21:02:29.466053,0
3220,7906999,17,blob,none,0,2019-04-05 12:45:36.270261,0
3221,7906999,17,data class,none,0,2019-04-05 12:45:36.277073,0
10001,7907062,4,feature envy,none,0,2019-07-24 21:27:04.032700,0
10002,7907062,4,long method,none,0,2019-07-24 21:27:04.028042,0
7875,7907397,3,feature envy,none,0,2019-07-17 19:25:36.348966,0
7876,7907397,3,long method,none,0,2019-07-17 19:25:36.349290,0
9905,7907703,4,feature envy,none,0,2019-07-24 13:28:04.445920,0
9906,7907703,4,long method,none,0,2019-07-24 13:28:04.446274,0
4455,7909952,5,long method,none,0,2019-04-12 12:36:23.404097,0
4456,7909952,5,feature envy,none,0,2019-04-12 12:36:23.408226,0
3218,7910247,14,long method,none,0,2019-04-05 12:45:31.995234,0
3219,7910247,14,feature envy,critical,3,2019-04-05 12:45:31.998883,0
10545,7910247,31,long method,none,0,2019-07-26 12:00:45.325209,1
10546,7910247,31,feature envy,none,0,2019-07-26 12:00:45.326041,1
12404,7910247,3,feature envy,none,0,2019-08-06 16:10:21.523582,1
12405,7910247,3,long method,none,0,2019-08-06 16:10:21.525183,1
1667,7910366,4,feature envy,none,0,2019-03-29 14:09:07.847027,0
1668,7910366,4,long method,none,0,2019-03-29 14:09:07.847410,0
5488,7911276,6,data class,none,0,2019-04-16 18:07:00.761997,0
5489,7911276,6,blob,none,0,2019-04-16 18:07:00.762538,0
6733,7911455,3,blob,none,0,2019-05-20 09:15:13.247976,0
6734,7911455,3,data class,none,0,2019-05-20 09:15:13.248313,0
1669,7911805,1,blob,none,0,2019-03-29 14:09:08.058007,0
1670,7911805,1,data class,none,0,2019-03-29 14:09:08.058327,0
3633,7916535,4,feature envy,none,0,2019-04-05 13:14:52.895500,0
3634,7916535,4,long method,major,2,2019-04-05 13:14:52.896932,0
11364,7916535,3,feature envy,none,0,2019-08-04 21:58:57.651756,1
11365,7916535,3,long method,minor,1,2019-08-04 21:58:57.652724,1
13345,7916535,21,long method,none,0,2019-08-29 13:52:25.994166,1
13346,7916535,21,feature envy,none,0,2019-08-29 13:52:25.995046,1
15335,7916535,20,long method,major,2,2019-09-13 07:22:27.594324,1
